Date,UBS - BCS Accumulated Oriented Area
2021-03-24,0.0021939547150080863
2021-03-25,0.0021348601491077055
2021-03-26,0.0021436763627844745
2021-03-27,0.0021447593213561947
2021-03-28,0.0021458422799279153
2021-03-29,0.002224867980544727
2021-03-30,0.0021792617934843763
2021-03-31,0.0022095935920549937
2021-04-01,0.0021600872255489604
2021-04-02,0.002161242936555803
2021-04-03,0.0021623986475626457
2021-04-04,0.002163554358569488
2021-04-05,0.002122600963238694
2021-04-06,0.002091602780885465
2021-04-07,0.0020864148256855976
2021-04-08,0.0020945972645733876
2021-04-09,0.002105042016385208
2021-04-10,0.002106185160076858
2021-04-11,0.0021073283037685102
2021-04-12,0.0021015474463849694
2021-04-13,0.0022071539392282333
2021-04-14,0.002174449124379566
2021-04-15,0.0021678445190535557
2021-04-16,0.0021001906284551152
2021-04-17,0.002101472033560194
2021-04-18,0.002102753438665273
2021-04-19,0.0021418377037149407
2021-04-20,0.0022461825274675616
2021-04-21,0.0022589203339480144
2021-04-22,0.0023334797285475915
2021-04-23,0.0022918541168600653
2021-04-24,0.0022930105516479967
2021-04-25,0.002294166986435927
2021-04-26,0.002260165009608144
2021-04-27,0.0022498497310958123
2021-04-28,0.002173589332912759
2021-04-29,0.0021600161067057075
2021-04-30,0.002380213714993849
2021-05-01,0.0023811080295921125
2021-05-02,0.002382002344190377
2021-05-03,0.002356819184919093
2021-05-04,0.0024093432398670993
2021-05-05,0.0023254681133093756
2021-05-06,0.002261772427909854
2021-05-07,0.0022013149513725456
2021-05-08,0.0022025062570821055
2021-05-09,0.002203697562791665
2021-05-10,0.0022608578512881786
2021-05-11,0.002321163534944525
2021-05-12,0.002394117627419013
2021-05-13,0.0023237959344170915
2021-05-14,0.002253295856976086
2021-05-15,0.0022545666412792905
2021-05-16,0.002255837425582496
2021-05-17,0.0022480356901087442
2021-05-18,0.002267168716003682
2021-05-19,0.002267130060425194
2021-05-20,0.002230599708067175
2021-05-21,0.0022095704788310617
2021-05-22,0.0022107711931346674
2021-05-23,0.0022119719074382717
2021-05-24,0.002185151675945466
2021-05-25,0.0022064137494609377
2021-05-26,0.0022016784023714112
2021-05-27,0.0021115626974532353
2021-05-28,0.0020909461005594637
2021-05-29,0.002092247443206261
2021-05-30,0.002093548785853056
2021-05-31,0.0020948501284998537
2021-06-01,0.002066181832827447
2021-06-02,0.002073149199222632
2021-06-03,0.0020674887500406487
2021-06-04,0.0020773940409084426
2021-06-05,0.00207870716685206
2021-06-06,0.002080020292795677
2021-06-07,0.0020707261460713488
2021-06-08,0.0020858166551755066
2021-06-09,0.002152127560302237
2021-06-10,0.0021750339847119763
2021-06-11,0.002157113192606425
2021-06-12,0.0021583046364397527
2021-06-13,0.0021594960802730797
2021-06-14,0.0021661917801833385
2021-06-15,0.0021470718018655023
2021-06-16,0.002185970631778383
2021-06-17,0.002262578573837189
2021-06-18,0.0023795392668297106
2021-06-19,0.0023804136878691822
2021-06-20,0.0023812881089086543
2021-06-21,0.0023399460077650827
2021-06-22,0.00236375254141235
2021-06-23,0.0023515868681062385
2021-06-24,0.002306316451019401
2021-06-25,0.0023061097102716876
2021-06-26,0.0023071346422423532
2021-06-27,0.0023081595742130206
2021-06-28,0.0023478341726285348
2021-06-29,0.0023743661661368813
2021-06-30,0.002398947936220163
2021-07-01,0.002352011794548321
2021-07-02,0.0023818020754670776
2021-07-03,0.0023827524889544665
2021-07-04,0.0023837029024418557
2021-07-05,0.002384653315929246
2021-07-06,0.002430034026551527
2021-07-07,0.002446961630232932
2021-07-08,0.0025554206968047143
2021-07-09,0.0024131905528834794
2021-07-10,0.002414213039847653
2021-07-11,0.0024152355268118276
2021-07-12,0.0024016987583784255
2021-07-13,0.0024519600516258225
2021-07-14,0.002427384255740329
2021-07-15,0.0024838703967972374
2021-07-16,0.0025746761613112306
2021-07-17,0.002575396075347765
2021-07-18,0.0025761159893842992
2021-07-19,0.002706706734409268
2021-07-20,0.0026227230662775785
2021-07-21,0.0025073736736129218
2021-07-22,0.002536380795759615
2021-07-23,0.0025013756697595192
2021-07-24,0.0025020831702768217
2021-07-25,0.002502790670794125
2021-07-26,0.002439529280551155
2021-07-27,0.0024432230016785956
2021-07-28,0.0024156680538181905
2021-07-29,0.0023393690106681343
2021-07-30,0.002365902221610415
2021-07-31,0.00236682921252202
2021-08-01,0.002367756203433624
2021-08-02,0.002362310770465976
2021-08-03,0.0023196739995347783
2021-08-04,0.0023325048653485723
2021-08-05,0.0023014942606992377
2021-08-06,0.002261256900279972
2021-08-07,0.0022623998831067327
2021-08-08,0.0022635428659334945
2021-08-09,0.0022631021176170406
2021-08-10,0.0022472112312937925
2021-08-11,0.0022170905247142847
2021-08-12,0.002230341459038161
2021-08-13,0.0022241356871433274
2021-08-14,0.0022252926521877324
2021-08-15,0.002226449617232136
2021-08-16,0.002242749275858027
2021-08-17,0.0022893149557382288
2021-08-18,0.002308417518952984
2021-08-19,0.002348755633260399
2021-08-20,0.0023430683926708522
2021-08-21,0.0023440684778104756
2021-08-22,0.0023450685629500985
2021-08-23,0.002320253203842658
2021-08-24,0.002298157747794696
2021-08-25,0.0022577261865339175
2021-08-26,0.002312582864766413
2021-08-27,0.0022637697764129783
2021-08-28,0.0022649533828613256
2021-08-29,0.0022661369893096734
2021-08-30,0.0023254454791607386
2021-08-31,0.0023210192886877704
2021-09-01,0.0023080814034998967
2021-09-02,0.0023017958991505194
2021-09-03,0.002298946472853062
2021-09-04,0.002300135634357263
2021-09-05,0.002301324795861463
2021-09-06,0.002302513957365664
2021-09-07,0.002318052593023338
2021-09-08,0.002360996299637116
2021-09-09,0.0023596133288717753
2021-09-10,0.0023736230701274673
2021-09-11,0.0023746800187876655
2021-09-12,0.002375736967447864
2021-09-13,0.0023136072662523106
2021-09-14,0.0023731795547533574
2021-09-15,0.002343519972587525
2021-09-16,0.0023279104587218312
2021-09-17,0.002398400943962022
2021-09-18,0.002399495152947505
2021-09-19,0.0024005893619329878
2021-09-20,0.0026179906590631744
2021-09-21,0.002648247568904494
2021-09-22,0.0025427872095296995
2021-09-23,0.0024478526449435677
2021-09-24,0.002447366518131958
2021-09-25,0.0024485302565044427
2021-09-26,0.002449693994876926
2021-09-27,0.002359758279797293
2021-09-28,0.0024378566413245863
2021-09-29,0.002401589026036703
2021-09-30,0.0024231748659600204
2021-10-01,0.002406063752595285
2021-10-02,0.0024073247122347614
2021-10-03,0.002408585671874238
2021-10-04,0.0024137678245758857
2021-10-05,0.0023166689074655424
2021-10-06,0.0023244923344712363
2021-10-07,0.0022806619427331977
2021-10-08,0.002210913180535784
2021-10-09,0.0022122914539122506
2021-10-10,0.002213669727288717
2021-10-11,0.002227167069324879
2021-10-12,0.0022047282002333546
2021-10-13,0.00221352381534391
2021-10-14,0.00213149823681292
2021-10-15,0.002083900862387876
2021-10-16,0.002085371103705351
2021-10-17,0.002086841345022826
2021-10-18,0.0021007558215756805
2021-10-19,0.0020784842780211263
2021-10-20,0.0020458857546717577
2021-10-21,0.0020650172306898055
2021-10-22,0.0020047200185275673
2021-10-23,0.002006214685478746
2021-10-24,0.002007709352429927
2021-10-25,0.0019901399077602725
2021-10-26,0.001947732831966224
2021-10-27,0.00194266623802289
2021-10-28,0.0019114137486590146
2021-10-29,0.0019192472243631927
2021-10-30,0.0019207108391077255
2021-10-31,0.001922174453852258
2021-11-01,0.0018513628512907227
2021-11-02,0.001848527050720465
2021-11-03,0.00184206969004602
2021-11-04,0.001926625460624221
2021-11-05,0.0019065414877820206
2021-11-06,0.0019077151216333786
2021-11-07,0.0019088887554847367
2021-11-08,0.001917382120269212
2021-11-09,0.0019141057073713498
2021-11-10,0.0019549458768552976
2021-11-11,0.0019387448733536427
2021-11-12,0.0019491652113369578
2021-11-13,0.0019503839020361595
2021-11-14,0.001951602592735361
2021-11-15,0.0019643425022317306
2021-11-16,0.0019673934095467685
2021-11-17,0.001923574520713451
2021-11-18,0.0019731255299733695
2021-11-19,0.0020777888210989034
2021-11-20,0.0020789517480420067
2021-11-21,0.0020801146749851113
2021-11-22,0.0020736897463332587
2021-11-23,0.002055672425859533
2021-11-24,0.002045145937333918
2021-11-25,0.0020463393617098564
2021-11-26,0.0021942091289058703
2021-11-27,0.002195192570297601
2021-11-28,0.002196176011689333
2021-11-29,0.0021869236474830523
2021-11-30,0.0021804701857087105
2021-12-01,0.002193611258133911
2021-12-02,0.002098047457394333
2021-12-03,0.002146085739295838
2021-12-04,0.0021470288649453302
2021-12-05,0.0021479719905948217
2021-12-06,0.0021165740654631804
2021-12-07,0.00207506142636812
2021-12-08,0.0020806393898692246
2021-12-09,0.0021091928889650753
2021-12-10,0.0021097572859115664
2021-12-11,0.0021106208848860938
2021-12-12,0.0021114844838606203
2021-12-13,0.002150414211444053
2021-12-14,0.002145283897414651
2021-12-15,0.002169869568889069
2021-12-16,0.002120941158300189
2021-12-17,0.00218321608745686
2021-12-18,0.002184019907008768
2021-12-19,0.0021848237265606756
2021-12-20,0.002208321591741223
2021-12-21,0.0021476506780723935
2021-12-22,0.0021059631191405245
2021-12-23,0.002064498362119293
2021-12-24,0.0020655600310844884
2021-12-25,0.0020666217000496834
2021-12-26,0.0020676833690148793
2021-12-27,0.0020229504723438397
2021-12-28,0.00201517646682513
2021-12-29,0.0020288694721253115
2021-12-30,0.0020483394929030883
2021-12-31,0.0020576494640564794
2022-01-01,0.002058758949061831
2022-01-02,0.0020598684340671827
2022-01-03,0.002002768676195966
2022-01-04,0.0019092032515299598
2022-01-05,0.0019492987312207187
2022-01-06,0.001825292139831588
2022-01-07,0.0017625113371540061
2022-01-08,0.0017639781463451997
2022-01-09,0.0017654449555363945
2022-01-10,0.0017873138522023569
2022-01-11,0.0017641592421785111
2022-01-12,0.0017221606992394959
2022-01-13,0.0017253719483166616
2022-01-14,0.0017159257623449655
2022-01-15,0.0017176779310274198
2022-01-16,0.0017194300997098763
2022-01-17,0.0017211822683923328
2022-01-18,0.0017723266960869347
2022-01-19,0.0018210346144694085
2022-01-20,0.0018289400323272525
2022-01-21,0.0018606348894434526
2022-01-22,0.001861909312189403
2022-01-23,0.0018631837349353533
2022-01-24,0.001965397872710454
2022-01-25,0.001924831878470941
2022-01-26,0.0018883110899915751
2022-01-27,0.001957734614898772
2022-01-28,0.0019730233543264787
2022-01-29,0.0019743079735506748
2022-01-30,0.001975592592774871
2022-01-31,0.0019314664326064708
2022-02-01,0.0016380526790509874
2022-02-02,0.0016252544977778545
2022-02-03,0.0016526350197680246
2022-02-04,0.0016441364706446815
2022-02-05,0.0016454826516483412
2022-02-06,0.0016468288326520007
2022-02-07,0.0016202089672125964
2022-02-08,0.0015515529645166908
2022-02-09,0.001504426549633982
2022-02-10,0.0015252972535080244
2022-02-11,0.0015840721545193226
2022-02-12,0.0015853526551630112
2022-02-13,0.0015866331558066996
2022-02-14,0.00158568352038954
2022-02-15,0.0015777209430491027
2022-02-16,0.001607490709635901
2022-02-17,0.001644467559485492
2022-02-18,0.001648318113842695
2022-02-19,0.0016493705931060164
2022-02-20,0.0016504230723693373
2022-02-21,0.0016514755516326585
2022-02-22,0.001749402401834316
2022-02-23,0.0017819359200353779
2022-02-24,0.002010579770300511
2022-02-25,0.0018635605488305116
2022-02-26,0.0018646166082188819
2022-02-27,0.0018656726676072517
2022-02-28,0.0019906242454316323
2022-03-01,0.002142316315314526
2022-03-02,0.0020804121788833775
2022-03-03,0.0022070687116584435
2022-03-04,0.002435952104553366
2022-03-05,0.002436178829583381
2022-03-06,0.002436405554613397
2022-03-07,0.0025809920122261535
2022-03-08,0.0024868005808135756
2022-03-09,0.0023822336263877738
2022-03-10,0.002436464334205039
2022-03-11,0.0024444626826833366
2022-03-12,0.0024446676224036947
2022-03-13,0.002444872562124052
2022-03-14,0.0023307434777609425
2022-03-15,0.002311862679128759
2022-03-16,0.0021936061723033225
2022-03-17,0.0021861959619801172
2022-03-18,0.002172556787352827
2022-03-19,0.002173072816722099
2022-03-20,0.002173588846091371
2022-03-21,0.0021803604083737204
2022-03-22,0.0021384761652434893
2022-03-23,0.002168245320966089
2022-03-24,0.0021610642376320086
2022-03-25,0.0021509424686031887
2022-03-26,0.0021513369701729305
2022-03-27,0.0021517314717426727
2022-03-28,0.0022048825535029002
2022-03-29,0.0021975220795083217
2022-03-30,0.0022050801681189856
2022-03-31,0.002215079325711823
2022-04-01,0.0022184018022015587
2022-04-02,0.0022181644079476183
2022-04-03,0.002217927013693678
2022-04-04,0.0022300226061898994
2022-04-05,0.002186764978046504
2022-04-06,0.0021768341965662987
2022-04-07,0.002182587602057535
2022-04-08,0.002171032019281774
2022-04-09,0.0021706855207593583
2022-04-10,0.0021703390222369426
2022-04-11,0.002166229364197702
2022-04-12,0.002143779488044984
2022-04-13,0.00211164785497326
2022-04-14,0.002108400893783134
2022-04-15,0.002108099173082755
2022-04-16,0.002107797452382376
2022-04-17,0.002107495731681997
2022-04-18,0.002092328367742724
2022-04-19,0.0020940618635825366
2022-04-20,0.0020845941508111595
2022-04-21,0.0020705198291785087
2022-04-22,0.0021025536467696804
2022-04-23,0.002102252265341109
2022-04-24,0.0021019508839125386
2022-04-25,0.002103198474931453
2022-04-26,0.00215131916965168
2022-04-27,0.002201280800650098
2022-04-28,0.002132761408501536
2022-04-29,0.002124568739690272
2022-04-30,0.0021241800659110863
2022-05-01,0.0021237913921319028
2022-05-02,0.002118731068781944
2022-05-03,0.002077186194768036
2022-05-04,0.0020678703780313895
2022-05-05,0.002104557848297324
2022-05-06,0.002121895591872997
2022-05-07,0.002121520937508039
2022-05-08,0.002121146283143081
2022-05-09,0.0021035790973419383
2022-05-10,0.002183980640851111
2022-05-11,0.002189979747007814
2022-05-12,0.002162839421059979
2022-05-13,0.0021429673847612385
2022-05-14,0.0021425828542685097
2022-05-15,0.002142198323775782
2022-05-16,0.0020925755349493528
2022-05-17,0.002034361981740157
2022-05-18,0.0020776027658285976
2022-05-19,0.0020701709021444165
2022-05-20,0.0020873649425106715
2022-05-21,0.0020871310864435
2022-05-22,0.0020868972303763273
2022-05-23,0.002053669505588728
2022-05-24,0.0020212372804046903
2022-05-25,0.0020140378552821483
2022-05-26,0.001986276458107594
2022-05-27,0.0019722709448995565
2022-05-28,0.0019725196521720853
2022-05-29,0.001972768359444614
2022-05-30,0.0019730170667171427
2022-05-31,0.0019820531499636514
2022-06-01,0.0020007888097614297
2022-06-02,0.0020008781805643397
2022-06-03,0.0020133599420073837
2022-06-04,0.0020134414784878547
2022-06-05,0.0020135230149683266
2022-06-06,0.0019844484089707832
2022-06-07,0.0019836068681057368
2022-06-08,0.0020230922293067275
2022-06-09,0.0020680159090474036
2022-06-10,0.0021444989472499763
2022-06-11,0.002144422780207704
2022-06-12,0.002144346613165431
2022-06-13,0.0021963028094894995
2022-06-14,0.0022332382498782403
2022-06-15,0.0020889782824901598
2022-06-16,0.0021681293784209365
2022-06-17,0.0021465193956416934
2022-06-18,0.0021463994700152015
2022-06-19,0.002146279544388712
2022-06-20,0.00214615961876222
2022-06-21,0.002071180217678736
2022-06-22,0.002055670834831387
2022-06-23,0.0021893142791354417
2022-06-24,0.0021468747761401
2022-06-25,0.0021467890677724097
2022-06-26,0.0021467033594047193
2022-06-27,0.002153407739560259
2022-06-28,0.0021625461554760695
2022-06-29,0.0021981349743240663
2022-06-30,0.002232656750098004
2022-07-01,0.0022252953890886766
2022-07-02,0.0022250442592896325
2022-07-03,0.0022247931294905898
2022-07-04,0.002224541999691546
2022-07-05,0.002312644688009648
2022-07-06,0.0023617008756581705
2022-07-07,0.002287646977554917
2022-07-08,0.002281074604736672
2022-07-09,0.0022807211500753145
2022-07-10,0.0022803676954139557
2022-07-11,0.00232288712591868
2022-07-12,0.0023548202591300534
2022-07-13,0.0023375401052203176
2022-07-14,0.0024124272545183664
2022-07-15,0.0023258863848477163
2022-07-16,0.0023254389347602844
2022-07-17,0.002324991484672851
2022-07-18,0.002263678290262981
2022-07-19,0.0021814206834453267
2022-07-20,0.002197613252632692
2022-07-21,0.0021994042840107458
2022-07-22,0.0022301241652905365
2022-07-23,0.0022298615791795633
2022-07-24,0.002229598993068591
2022-07-25,0.002156694609709288
2022-07-26,0.002141097165703053
2022-07-27,0.0020295859821466518
2022-07-28,0.0022584310771236083
2022-07-29,0.002158517782015668
2022-07-30,0.002158376832793011
2022-07-31,0.002158235883570353
2022-08-01,0.0020693197297737094
2022-08-02,0.0021163839495124148
2022-08-03,0.0020377886569638588
2022-08-04,0.0020796810873937024
2022-08-05,0.002035614874913922
2022-08-06,0.0020356541795588457
2022-08-07,0.0020356934842037707
2022-08-08,0.0020302246753771914
2022-08-09,0.002013241555615072
2022-08-10,0.0019111749093607693
2022-08-11,0.0019181062714465954
2022-08-12,0.0018817906827443525
2022-08-13,0.0018820437675345265
2022-08-14,0.0018822968523246996
2022-08-15,0.0018984005142643264
2022-08-16,0.0019232550130149231
2022-08-17,0.0019691067586125885
2022-08-18,0.001997062902019049
2022-08-19,0.002075641814708395
2022-08-20,0.002075588759630066
2022-08-21,0.0020755357045517345
2022-08-22,0.0021149647569525497
2022-08-23,0.002083623358796017
2022-08-24,0.0020988073080535964
2022-08-25,0.0020461188718987663
2022-08-26,0.002141969104286115
2022-08-27,0.002141810134030661
2022-08-28,0.002141651163775209
2022-08-29,0.0021646221168186435
2022-08-30,0.0021192101103614876
2022-08-31,0.0021170762891250987
2022-09-01,0.002170368988903674
2022-09-02,0.002123865773632891
2022-09-03,0.002123727439704049
2022-09-04,0.0021235891057752054
2022-09-05,0.0021234507718463635
2022-09-06,0.0020767418614363433
2022-09-07,0.0021395360284897653
2022-09-08,0.002107975408992306
2022-09-09,0.0020621313842001093
2022-09-10,0.0020621028484179935
2022-09-11,0.00206207431263588
2022-09-12,0.0019852697501607248
2022-09-13,0.0020826479974559386
2022-09-14,0.002085958153576472
2022-09-15,0.002063270036515001
2022-09-16,0.002082466315727005
2022-09-17,0.00208239213459209
2022-09-18,0.002082317953457173
2022-09-19,0.0020666725102945938
2022-09-20,0.002104399213687086
2022-09-21,0.0022228170043727853
2022-09-22,0.0021850609750989143
2022-09-23,0.002368777571342632
2022-09-24,0.002368269375009351
2022-09-25,0.0023677611786760712
2022-09-26,0.0024368780299834046
2022-09-27,0.002556980268216439
2022-09-28,0.0026784229227726506
2022-09-29,0.0027241998981548865
2022-09-30,0.002744539862046289
2022-10-01,0.0027435805030188313
2022-10-02,0.0027426211439913755
2022-10-03,0.002653847210190929
2022-10-04,0.002614816777703809
2022-10-05,0.0026472291968108064
2022-10-06,0.0026989523401973227
2022-10-07,0.0027396823232203552
2022-10-08,0.002738734827837213
2022-10-09,0.0027377873324540697
2022-10-10,0.0027370254875434255
2022-10-11,0.0028514436436600293
2022-10-12,0.0028636918497504517
2022-10-13,0.002634059277313575
2022-10-14,0.002619843379207248
2022-10-15,0.0026189291965016833
2022-10-16,0.002618015013796119
2022-10-17,0.0025346984057586118
2022-10-18,0.0025283659518916682
2022-10-19,0.0026379217076610414
2022-10-20,0.0026186236161326094
2022-10-21,0.0025967013164672472
2022-10-22,0.0025959020586181158
2022-10-23,0.0025951028007689825
2022-10-24,0.0025366684375156823
2022-10-25,0.002628716461789372
2022-10-26,0.0025951773679163052
2022-10-27,0.002567010839082175
2022-10-28,0.002635441859509682
2022-10-29,0.0026347454304353262
2022-10-30,0.0026340490013609724
2022-10-31,0.0025876460227526863
2022-11-01,0.0025464108348828606
2022-11-02,0.002587346831192455
2022-11-03,0.0026626485074897517
2022-11-04,0.002564231263386796
2022-11-05,0.0025636659039166973
2022-11-06,0.0025631005444466
2022-11-07,0.002564717288523707
2022-11-08,0.0025280381781507743
2022-11-09,0.0025941783198139834
2022-11-10,0.002540086577135857
2022-11-11,0.0025859816306257498
2022-11-12,0.0025856065876804367
2022-11-13,0.002585231544735123
2022-11-14,0.0025943213659730905
2022-11-15,0.002607595979308128
2022-11-16,0.0026201726840136457
2022-11-17,0.0025802206925765758
2022-11-18,0.0025656214317963813
2022-11-19,0.002565243449836641
2022-11-20,0.002564865467876901
2022-11-21,0.0025718215489171285
2022-11-22,0.002567252196851723
2022-11-23,0.0025468959627452646
2022-11-24,0.0025465717456100616
2022-11-25,0.002522394750081004
2022-11-26,0.0025221328660492695
2022-11-27,0.002521870982017534
2022-11-28,0.002540468701143265
2022-11-29,0.002490231437048273
2022-11-30,0.002468731897936647
2022-12-01,0.00248731583095446
2022-12-02,0.002504490619924949
2022-12-03,0.0025042396648238202
2022-12-04,0.0025039887097226925
2022-12-05,0.00253837680652726
2022-12-06,0.0024942697075877496
2022-12-07,0.0025050453477593318
2022-12-08,0.002505164523073695
2022-12-09,0.0024540256926925998
2022-12-10,0.002453852910804103
2022-12-11,0.002453680128915606
2022-12-12,0.002454528162550891
2022-12-13,0.0024387344800233324
2022-12-14,0.0024479542878654056
2022-12-15,0.0025157044813842715
2022-12-16,0.0025193504005136267
2022-12-17,0.002519009730815722
2022-12-18,0.002518669061117817
2022-12-19,0.002527978481432487
2022-12-20,0.0025129666309123347
2022-12-21,0.0025184135702962596
2022-12-22,0.0025355483456633503
2022-12-23,0.0025218725134998777
2022-12-24,0.002521594712845272
2022-12-25,0.0025213169121906668
2022-12-26,0.002521039111536061
2022-12-27,0.00251645709547151
2022-12-28,0.0025295227586676463
2022-12-29,0.002529291735211653
2022-12-30,0.0025210471213798352
2022-12-31,0.0025207727149172635
2023-01-01,0.0025204983084546892
2023-01-02,0.0025202239019921167
2023-01-03,0.0024910150191683744
2023-01-04,0.00244645865265931
2023-01-05,0.002427016981128355
2023-01-06,0.002416565497539585
2023-01-07,0.0024166125561181336
2023-01-08,0.0024166596146966827
2023-01-09,0.00241255006063377
2023-01-10,0.002414381330582346
2023-01-11,0.00240411303286305
2023-01-12,0.0023758126145056544
2023-01-13,0.002355064061181947
2023-01-14,0.0023553393494043172
2023-01-15,0.0023556146376266874
2023-01-16,0.002355889925849057
2023-01-17,0.0023407251207851355
2023-01-18,0.0023386269005666056
2023-01-19,0.0023529663610587174
2023-01-20,0.0023463929265897365
2023-01-21,0.0023466496081922562
2023-01-22,0.0023469062897947756
2023-01-23,0.002335286217694697
2023-01-24,0.002347296140154613
2023-01-25,0.0023277895466802144
2023-01-26,0.0023056955169461118
2023-01-27,0.0023171590579595235
2023-01-28,0.002317579502606164
2023-01-29,0.0023179999472528034
2023-01-30,0.0023274357127532467
2023-01-31,0.0023195660886473745
2023-02-01,0.0023051864529956014
2023-02-02,0.002310414063186281
2023-02-03,0.002317671949846594
2023-02-04,0.002317998117479891
2023-02-05,0.0023183242851131883
2023-02-06,0.0023322912318437684
2023-02-07,0.0023124592223508506
2023-02-08,0.0023168854142922458
2023-02-09,0.002315421599632006
2023-02-10,0.0023285293936234847
2023-02-11,0.0023288142296459596
2023-02-12,0.0023290990656684354
2023-02-13,0.002315353291073152
2023-02-14,0.0023042004035850076
2023-02-15,0.002335944245360283
2023-02-16,0.00233394255172964
2023-02-17,0.00233559010056523
2023-02-18,0.0023355221688163555
2023-02-19,0.00233545423706748
2023-02-20,0.0023353863053186055
2023-02-21,0.002337445188300436
2023-02-22,0.002331289443801468
2023-02-23,0.002337673507521533
2023-02-24,0.0023402050928626834
2023-02-25,0.0023400478796666863
2023-02-26,0.002339890666470689
2023-02-27,0.0023367376710144126
2023-02-28,0.0023295317234416496
2023-03-01,0.0023276459193793753
2023-03-02,0.002337432709160025
2023-03-03,0.0023440681711320685
2023-03-04,0.002343969530315726
2023-03-05,0.0023438708894993835
2023-03-06,0.002344894608916336
2023-03-07,0.002350485794890706
2023-03-08,0.0023447557204743733
2023-03-09,0.002357485173010077
2023-03-10,0.002355712819452391
2023-03-11,0.0023551857871167347
2023-03-12,0.0023546587547810783
2023-03-13,0.0023305498098886044
2023-03-14,0.002352534306894189
2023-03-15,0.0023760267218139795
2023-03-16,0.0023875093775010334
2023-03-17,0.002313624905064001
2023-03-18,0.002312691056096456
2023-03-19,0.0023117572071289128
2023-03-20,0.0024406063617052457
2023-03-21,0.0026969702088213377
2023-03-22,0.0026241165768124165
2023-03-23,0.002496818995699753
2023-03-24,0.002482917051755092
2023-03-25,0.002481834217650932
2023-03-26,0.0024807513835467723
2023-03-27,0.0024958950988264866
2023-03-28,0.0024843067627359243
2023-03-29,0.0025339706694693367
2023-03-30,0.002554414303930731
2023-03-31,0.00262779575155069
2023-04-01,0.0026270018012929616
2023-04-02,0.002626207851035233
2023-04-03,0.0025334168015367616
2023-04-04,0.002567828355454514
2023-04-05,0.0025358310900620512
2023-04-06,0.002506068258288292
2023-04-07,0.002505533339835399
2023-04-08,0.002504998421382505
2023-04-09,0.002504463502929612
2023-04-10,0.0024973935156101324
2023-04-11,0.0025584601784152793
2023-04-12,0.002536682723742728
2023-04-13,0.002551362522862209
2023-04-14,0.0025502770321603405
2023-04-15,0.0025498667252109924
2023-04-16,0.0025494564182616444
2023-04-17,0.002513374699260577
2023-04-18,0.0025021643645764483
2023-04-19,0.0024850832839294302
2023-04-20,0.002488464151609634
2023-04-21,0.0024826901228010454
2023-04-22,0.0024822218413108423
2023-04-23,0.00248175355982064
2023-04-24,0.0024774009047895283
2023-04-25,0.0024744261450531197
2023-04-26,0.0024542306024368183
2023-04-27,0.0023456806870820286
2023-04-28,0.00236438479427208
2023-04-29,0.0023641903125788347
2023-04-30,0.0023639958308855876
2023-05-01,0.002372257817811113
2023-05-02,0.002418132064670976
2023-05-03,0.0024210199395546797
2023-05-04,0.0024315478524071753
2023-05-05,0.002384324182374772
2023-05-06,0.0023840071555195855
2023-05-07,0.0023836901286644
2023-05-08,0.0023795762340704926
2023-05-09,0.0023891960423956544
2023-05-10,0.0023802121567265792
2023-05-11,0.0023868350540894906
2023-05-12,0.002390546216170078
2023-05-13,0.0023901600806554863
2023-05-14,0.0023897739451408965
2023-05-15,0.0023520826569528525
2023-05-16,0.0023883689391100723
2023-05-17,0.002334907090275901
2023-05-18,0.0023425391438299204
2023-05-19,0.0023458968240174767
2023-05-20,0.002345663081732464
2023-05-21,0.0023454293394474524
2023-05-22,0.0023453092161811505
2023-05-23,0.002322465939088944
2023-05-24,0.002365431815501371
2023-05-25,0.0023777340812975913
2023-05-26,0.0023855007449459847
2023-05-27,0.002385171080857831
2023-05-28,0.002384841416769678
2023-05-29,0.0023845117526815245
2023-05-30,0.0023730369584668573
2023-05-31,0.002407219386293865
2023-06-01,0.0024153813210908643
2023-06-02,0.0023865131004040885
2023-06-03,0.0023862076382928105
2023-06-04,0.0023859021761815317
2023-06-05,0.0024167787785532267
2023-06-06,0.0023946924113688968
2023-06-07,0.002387365678232927
2023-06-08,0.002381691899834017
2023-06-09,0.002395336675080361
2023-06-10,0.002395032288618791
2023-06-11,0.0023947279021572215
2023-06-12,0.0024180132647818454
2023-06-13,0.0023827205643406806
2023-06-14,0.002388757802530294
2023-06-15,0.002396347362243067
2023-06-16,0.0023931432992584344
2023-06-17,0.002392858033396496
2023-06-18,0.0023925727675345567
2023-06-19,0.0023922875016726174
2023-06-20,0.002374277461997994
2023-06-21,0.0024277901539179977
2023-06-22,0.002472080692038589
2023-06-23,0.0024917123409255613
2023-06-24,0.0024911381515135235
2023-06-25,0.0024905639621014856
2023-06-26,0.0024827487716755983
2023-06-27,0.0024753722915436525
2023-06-28,0.002458310420480259
2023-06-29,0.002431606058595311
2023-06-30,0.0023976611547466193
2023-07-01,0.002397340771693352
2023-07-02,0.002397020388640086
2023-07-03,0.0023805708589137616
2023-07-04,0.002380306492308121
2023-07-05,0.002433202713164468
2023-07-06,0.0024190610177017907
2023-07-07,0.002415215061133758
2023-07-08,0.002414799703184945
2023-07-09,0.0024143843452361317
2023-07-10,0.0024139689872873186
