Date,GS - HDB Accumulated Oriented Area
2021-02-25,0.0006006389249284187
2021-02-26,0.0005943799821306931
2021-02-27,0.0005955548912024945
2021-02-28,0.0005967298002742985
2021-03-01,0.0005942364111153269
2021-03-02,0.0006097656695559685
2021-03-03,0.0005573437438305207
2021-03-04,0.0005707057936298356
2021-03-05,0.0006319776487064702
2021-03-06,0.0006333190283392585
2021-03-07,0.000634660407972043
2021-03-08,0.0005126551756483138
2021-03-09,0.0006404225611548552
2021-03-10,0.0004929269072443546
2021-03-11,0.000526650135247209
2021-03-12,0.00031526981677366744
2021-03-13,0.000316397109059522
2021-03-14,0.0003175244013453696
2021-03-15,0.0003504869413027856
2021-03-16,0.00046822630245813566
2021-03-17,0.00031505491005060014
2021-03-18,0.00019515164395715048
2021-03-19,0.0002319194839215476
2021-03-20,0.00023286819000865384
2021-03-21,0.00023381689609576066
2021-03-22,0.00030473469637856644
2021-03-23,0.0004195044622297856
2021-03-24,0.00040759957987067434
2021-03-25,0.0003952634273042417
2021-03-26,0.000478979648806903
2021-03-27,0.00048013242607407444
2021-03-28,0.00048128520334124653
2021-03-29,0.000474710349921497
2021-03-30,0.0004896761873672119
2021-03-31,0.0004172929031885078
2021-04-01,0.00041396696908966256
2021-04-02,0.0004150000947542387
2021-04-03,0.00041603322041881184
2021-04-04,0.0004170663460833907
2021-04-05,0.0003838480021417561
2021-04-06,0.0003374267296948232
2021-04-07,0.0003092522443768275
2021-04-08,0.00025946438480588924
2021-04-09,0.0002409456710555745
2021-04-10,0.0002416774512381484
2021-04-11,0.00024240923142072472
2021-04-12,2.425595211995497e-05
2021-04-13,6.105248911808016e-05
2021-04-14,7.470363688254894e-05
2021-04-15,0.0001001727943154611
2021-04-16,9.001633248454472e-05
2021-04-17,9.054190223855717e-05
2021-04-18,9.106747199256636e-05
2021-04-19,-8.94250929253707e-05
2021-04-20,-1.840849205393528e-05
2021-04-21,-3.840303135471874e-05
2021-04-22,2.146485753271889e-05
2021-04-23,-1.8134645433806064e-05
2021-04-24,-1.777564263556698e-05
2021-04-25,-1.7416639837324966e-05
2021-04-26,3.988005874531748e-05
2021-04-27,6.82471865814466e-05
2021-04-28,0.0001619589678132174
2021-04-29,7.273109358283498e-05
2021-04-30,-4.411824315290818e-05
2021-05-01,-4.374101752259907e-05
2021-05-02,-4.3363791892289845e-05
2021-05-03,-7.79023737333518e-05
2021-05-04,-0.00010724746145902907
2021-05-05,-0.00011306395143539504
2021-05-06,-0.00011800828110909635
2021-05-07,-9.59858566583825e-05
2021-05-08,-9.563606560559091e-05
2021-05-09,-9.528627455280322e-05
2021-05-10,-0.00019666868939222147
2021-05-11,-0.00016991493139689175
2021-05-12,-0.00018442298880897942
2021-05-13,-0.00014764205968464397
2021-05-14,-0.0001665807876468843
2021-05-15,-0.00016632079780837423
2021-05-16,-0.00016606080796986223
2021-05-17,-7.591645744170386e-05
2021-05-18,8.694605152612225e-05
2021-05-19,0.0001074692739221288
2021-05-20,8.99662290357201e-05
2021-05-21,0.0002036611226026773
2021-05-22,0.00020440290036092905
2021-05-23,0.00020514467811917457
2021-05-24,0.0001405431548003394
2021-05-25,3.106449000817718e-05
2021-05-26,6.41312889008686e-05
2021-05-27,0.00012821893028994207
2021-05-28,0.0001735695959950511
2021-05-29,0.00017428969788395857
2021-05-30,0.00017500979977286724
2021-05-31,0.0001757299016617744
2021-06-01,6.775418089000214e-05
2021-06-02,8.397562885469994e-05
2021-06-03,6.541103558839061e-05
2021-06-04,4.954623242149294e-05
2021-06-05,5.0196713952226405e-05
2021-06-06,5.084719548296263e-05
2021-06-07,8.156137710215692e-05
2021-06-08,0.00011078568003550064
2021-06-09,0.00014408870240642567
2021-06-10,0.00021508706140194232
2021-06-11,0.0001946727203251474
2021-06-12,0.00019542921872326422
2021-06-13,0.0001961857171213799
2021-06-14,0.00019735179645093506
2021-06-15,0.00024425359242290104
2021-06-16,0.00010987019452829205
2021-06-17,0.00016265056581877977
2021-06-18,0.00025279980464288347
2021-06-19,0.00025348443529379775
2021-06-20,0.0002541690659447171
2021-06-21,0.00022646659786168478
2021-06-22,0.00020601368815675842
2021-06-23,0.00016250513489894365
2021-06-24,0.00012586605870405006
2021-06-25,0.00013532881387836053
2021-06-26,0.0001359483190263658
2021-06-27,0.0001365678241743711
2021-06-28,0.0001085478788662876
2021-06-29,5.6684801056167025e-05
2021-06-30,-2.967858783302715e-05
2021-07-01,-4.775990127549648e-05
2021-07-02,4.553195165713474e-06
2021-07-03,5.018848126446106e-06
2021-07-04,5.48450108717527e-06
2021-07-05,5.950154047902265e-06
2021-07-06,0.00010474984228054252
2021-07-07,0.0001088669348551371
2021-07-08,0.0001234368830391535
2021-07-09,5.03350053265931e-05
2021-07-10,5.084022451874097e-05
2021-07-11,5.13454437108922e-05
2021-07-12,-1.9088236827734945e-05
2021-07-13,8.469142703442043e-07
2021-07-14,6.217339145065412e-05
2021-07-15,0.0001220937470145779
2021-07-16,0.00016213094335474005
2021-07-17,0.00016274747863192682
2021-07-18,0.00016336401390910818
2021-07-19,-4.122706937042804e-05
2021-07-20,-8.219529185264022e-05
2021-07-21,-7.31429895142108e-05
2021-07-22,-0.00010748794336750301
2021-07-23,-9.831293644535239e-05
2021-07-24,-9.809548308783458e-05
2021-07-25,-9.787802973031524e-05
2021-07-26,-7.766734878623352e-05
2021-07-27,-0.00010591218496492554
2021-07-28,-7.334270813408642e-05
2021-07-29,-3.700484409494302e-05
2021-07-30,-6.07020369128591e-05
2021-07-31,-6.043391223629099e-05
2021-08-01,-6.016578755972462e-05
2021-08-02,-6.699674330988808e-05
2021-08-03,9.796313995844366e-07
2021-08-04,8.873393601610004e-05
2021-08-05,6.817828908631805e-05
2021-08-06,-3.7598013188893786e-06
2021-08-07,-3.3451100539477014e-06
2021-08-08,-2.9304187890080843e-06
2021-08-09,5.944000355506473e-05
2021-08-10,2.0125804291385623e-05
2021-08-11,-3.940871925546774e-05
2021-08-12,-4.052355979046923e-05
2021-08-13,8.590725146099312e-05
2021-08-14,8.645351929424677e-05
2021-08-15,8.699978712750747e-05
2021-08-16,1.5875956583710673e-05
2021-08-17,0.000116110565665543
2021-08-18,7.474803536588765e-05
2021-08-19,0.00012691014745255347
2021-08-20,0.0001904969208817288
2021-08-21,0.0001911201907631436
2021-08-22,0.00019174346064456077
2021-08-23,0.00018820437332545364
2021-08-24,0.0001639228755735349
2021-08-25,0.00017408698145377632
2021-08-26,0.00010195506550600506
2021-08-27,9.502997947573262e-05
2021-08-28,9.56314386205779e-05
2021-08-29,9.623289776541824e-05
2021-08-30,0.00015556789055358954
2021-08-31,0.00016632103005427632
2021-09-01,0.00019969711325009787
2021-09-02,0.00015647111263846945
2021-09-03,7.783865768659935e-05
2021-09-04,7.83861364159669e-05
2021-09-05,7.893361514533874e-05
2021-09-06,7.948109387470397e-05
2021-09-07,0.00011561959116012467
2021-09-08,0.00012968798688495664
2021-09-09,7.90509595227211e-05
2021-09-10,6.358028490502246e-05
2021-09-11,6.407771503003307e-05
2021-09-12,6.457514515503966e-05
2021-09-13,1.308270302596918e-05
2021-09-14,-2.1914648024575238e-05
2021-09-15,-3.784897589055494e-05
2021-09-16,6.946099856511913e-05
2021-09-17,6.101901383645525e-05
2021-09-18,6.148048759422968e-05
2021-09-19,6.19419613520078e-05
2021-09-20,6.810841339513962e-05
2021-09-21,6.611498048804561e-05
2021-09-22,2.2133463829330765e-05
2021-09-23,5.52230591655496e-05
2021-09-24,4.3047456568207553e-05
2021-09-25,4.347151996085617e-05
2021-09-26,4.389558335350272e-05
2021-09-27,3.661416729233615e-05
2021-09-28,-4.5649268197081334e-05
2021-09-29,4.772377967223265e-05
2021-09-30,7.987429504460958e-05
2021-10-01,0.00010036009999443349
2021-10-02,0.00010083914590215497
2021-10-03,0.00010131819180987124
2021-10-04,8.421609291779035e-05
2021-10-05,4.818901042000787e-05
2021-10-06,2.1877072727170756e-05
2021-10-07,4.119628680574947e-05
2021-10-08,-2.1516302693447525e-05
2021-10-09,-2.117139759395879e-05
2021-10-10,-2.0826492494468432e-05
2021-10-11,1.4861762145096076e-05
2021-10-12,6.499448517514482e-05
2021-10-13,9.265800456860994e-05
2021-10-14,0.00014292508967397464
2021-10-15,5.203034837593097e-05
2021-10-16,5.253844410008004e-05
2021-10-17,5.304653982423106e-05
2021-10-18,3.7377400373693785e-05
2021-10-19,0.00017445652156703937
2021-10-20,0.00015685767193874005
2021-10-21,0.0001670996813762231
2021-10-22,0.00011167821200932983
2021-10-23,0.00011227569166327055
2021-10-24,0.00011287317131720948
2021-10-25,5.864039632667243e-05
2021-10-26,-1.9305661207650703e-05
2021-10-27,-1.5184057769382928e-05
2021-10-28,-8.616455257486955e-05
2021-10-29,-0.00023003909818859064
2021-10-30,-0.0002298448214377724
2021-10-31,-0.0002296505446869483
2021-11-01,-0.00018555096040949416
2021-11-02,-0.0002718681088412764
2021-11-03,-0.0002264221959753102
2021-11-04,-0.00025451753216259047
2021-11-05,-0.0002586509065095725
2021-11-06,-0.00025849647966529163
2021-11-07,-0.00025834205282101476
2021-11-08,-0.00020499382341790222
2021-11-09,-0.00018257499407644336
2021-11-10,-0.00019345957116137763
2021-11-11,-0.00021211199348436548
2021-11-12,-0.0002000110223585171
2021-11-13,-0.0001997917198898662
2021-11-14,-0.00019957241742121128
2021-11-15,-0.00024498766669292223
2021-11-16,-0.00027290958849863383
2021-11-17,-0.0002220134091749647
2021-11-18,-0.0001379588359668709
2021-11-19,-0.00011698501055318908
2021-11-20,-0.00011666893729019424
2021-11-21,-0.00011635286402719963
2021-11-22,-0.0003476909370365431
2021-11-23,-0.00031104492432541895
2021-11-24,-0.0002985787427547704
2021-11-25,-0.0002985138669208806
2021-11-26,-0.00041126623170536516
2021-11-27,-0.0004113566086353386
2021-11-28,-0.0004114469855653162
2021-11-29,-0.0003887399242631155
2021-11-30,-0.0004655040895832134
2021-12-01,-0.0004123190336682566
2021-12-02,-0.00039673017845570234
2021-12-03,-0.00043206973361763006
2021-12-04,-0.00043217863816592394
2021-12-05,-0.00043228754271421575
2021-12-06,-0.000468937253294042
2021-12-07,-0.0004138405265610699
2021-12-08,-0.00039608496209795523
2021-12-09,-0.0004998838314730225
2021-12-10,-0.00050843366723725
2021-12-11,-0.0005086576436375204
2021-12-12,-0.0005088816200377916
2021-12-13,-0.0005102929469176148
2021-12-14,-0.000539332733987059
2021-12-15,-0.0005713213775824077
2021-12-16,-0.0005280147056031631
2021-12-17,-0.0006050115540813542
2021-12-18,-0.0006053562337789587
2021-12-19,-0.0006057009134765657
2021-12-20,-0.0006725459771318432
2021-12-21,-0.0006182289660206754
2021-12-22,-0.0006008377059877751
2021-12-23,-0.0006180015260600577
2021-12-24,-0.000618373338524218
2021-12-25,-0.0006187451509883818
2021-12-26,-0.0006191169634525422
2021-12-27,-0.0005808750779277434
2021-12-28,-0.0005734592113388482
2021-12-29,-0.0005862365968367527
2021-12-30,-0.0005408173261196247
2021-12-31,-0.0005171866108367531
2022-01-01,-0.0005173934374872645
2022-01-02,-0.0005176002641377783
2022-01-03,-0.00046598975658488815
2022-01-04,-0.00045010126349497514
2022-01-05,-0.0004312384579621051
2022-01-06,-0.00037845472406785685
2022-01-07,-0.0002453643119791688
2022-01-08,-0.00024519996707679417
2022-01-09,-0.00024503562217441615
2022-01-10,-0.00021237586852390546
2022-01-11,-0.0002080939745075246
2022-01-12,-0.00015062231996060987
2022-01-13,-0.00021710061142393635
2022-01-14,-0.00011170379366337699
2022-01-15,-0.00011137635885903184
2022-01-16,-0.00011104892405468649
2022-01-17,-0.00011072148925033842
2022-01-18,-1.980379762142083e-05
2022-01-19,-1.164500906318804e-05
2022-01-20,-3.2080458246353276e-05
2022-01-21,-3.485905615618619e-05
2022-01-22,-3.4563099698644564e-05
2022-01-23,-3.426714324110489e-05
2022-01-24,-7.5093121527814e-05
2022-01-25,-7.279782773545384e-05
2022-01-26,-0.0001146451339404139
2022-01-27,-0.0001466934697188498
2022-01-28,-0.00013703501204311496
2022-01-29,-0.0001370343540088386
2022-01-30,-0.00013703369597456048
2022-01-31,-5.440761303981501e-05
2022-02-01,-8.474550936883813e-05
2022-02-02,-4.340983712220641e-05
2022-02-03,-6.255822406831793e-05
2022-02-04,-8.693575799372866e-05
2022-02-05,-8.676419483390045e-05
2022-02-06,-8.659263167407256e-05
2022-02-07,-0.0001472921580473398
2022-02-08,-0.00015297441942858502
2022-02-09,-8.004571638471679e-05
2022-02-10,-0.0001457430662292219
2022-02-11,-0.00016574441648485345
2022-02-12,-0.0001657341122471151
2022-02-13,-0.0001657238080093799
2022-02-14,-0.00018293249178410846
2022-02-15,-0.00010447266194342237
2022-02-16,-0.0001220802540807019
2022-02-17,-0.00014658756402822766
2022-02-18,-0.00010975613237571155
2022-02-19,-0.00010962879795867642
2022-02-20,-0.00010950146354164042
2022-02-21,-0.0001093741291246054
2022-02-22,-9.545614724699883e-05
2022-02-23,-0.000121316265853322
2022-02-24,-0.00015230039999092435
2022-02-25,-0.00012196908124661988
2022-02-26,-0.00012189763281014645
2022-02-27,-0.0001218261843736753
2022-02-28,-0.0002371453878803637
2022-03-01,-0.0002863415209658404
2022-03-02,-0.0002613854883098683
2022-03-03,-0.00030673533642272945
2022-03-04,-0.00036811550981958425
2022-03-05,-0.00036874801574650774
2022-03-06,-0.00036938052167343046
2022-03-07,-0.0004555923158532088
2022-03-08,-0.0004448765506457358
2022-03-09,-0.0003297620688460718
2022-03-10,-0.0003791776812245094
2022-03-11,-0.0003981512100010527
2022-03-12,-0.0003988041563391905
2022-03-13,-0.0003994571026773293
2022-03-14,-0.0003610850235603717
2022-03-15,-0.0003372366934872421
2022-03-16,-0.00029388640155442874
2022-03-17,-0.0002875106390675616
2022-03-18,-0.00026011335901046434
2022-03-19,-0.00026032157883437083
2022-03-20,-0.00026052979865827885
2022-03-21,-0.0002870890803688172
2022-03-22,-0.00027168665364802453
2022-03-23,-0.00032656865854843926
2022-03-24,-0.0003168653587224423
2022-03-25,-0.00032834916559039526
2022-03-26,-0.00032874410254217935
2022-03-27,-0.00032913903949396213
2022-03-28,-0.0003321796698452478
2022-03-29,-0.0002932403111758227
2022-03-30,-0.00030889547310351687
2022-03-31,-0.00031017273248473264
2022-04-01,-0.0002806555355291736
2022-04-02,-0.00028077967222052435
2022-04-03,-0.0002809038089118751
2022-04-04,-0.00019670284786732213
2022-04-05,-0.0002312469178122206
2022-04-06,-0.0002471858271983142
2022-04-07,-0.00024894997466261715
2022-04-08,-0.00024623664867315137
2022-04-09,-0.0002462949354679839
2022-04-10,-0.00024635322226281725
2022-04-11,-0.0002603975425849612
2022-04-12,-0.0002808511877501936
2022-04-13,-0.0002858384685882503
2022-04-14,-0.00029871165082590414
2022-04-15,-0.000299144418258966
2022-04-16,-0.00029957718569202803
2022-04-17,-0.000300009953125089
2022-04-18,-0.00034664882110804025
2022-04-19,-0.0003115911095137797
2022-04-20,-0.0002596063495388166
2022-04-21,-0.0002969886150648688
2022-04-22,-0.0003669836186581915
2022-04-23,-0.0003677682690105908
2022-04-24,-0.00036855291936298967
2022-04-25,-0.0003481162607291285
2022-04-26,-0.00038949038796342727
2022-04-27,-0.0003859153526070087
2022-04-28,-0.0003646416843091733
2022-04-29,-0.00042732455393220607
2022-04-30,-0.0004280153625433529
2022-05-01,-0.000428706171154501
2022-05-02,-0.00040560040852376494
2022-05-03,-0.00038569595874267707
2022-05-04,-0.0003524048226877881
2022-05-05,-0.00042947224557880433
2022-05-06,-0.0004402434314171188
2022-05-07,-0.0004412972447888848
2022-05-08,-0.00044235105816065273
2022-05-09,-0.0004803491984793595
2022-05-10,-0.0005017618778524769
2022-05-11,-0.0005234496824609232
2022-05-12,-0.000536460457378363
2022-05-13,-0.0004887954067569358
2022-05-14,-0.0004897035943890191
2022-05-15,-0.0004906117820211041
2022-05-16,-0.0005140876110648464
2022-05-17,-0.00045632147610004045
2022-05-18,-0.0004985204248281653
2022-05-19,-0.0004902288565900492
2022-05-20,-0.000498310247595392
2022-05-21,-0.0004991485726442172
2022-05-22,-0.0004999868976930427
2022-05-23,-0.0004445578472148593
2022-05-24,-0.00045647087645682915
2022-05-25,-0.0004412851718467274
2022-05-26,-0.00040454674268309903
2022-05-27,-0.00036534176041128096
2022-05-28,-0.0003658101306030881
2022-05-29,-0.0003662785007948956
2022-05-30,-0.0003667468709867021
2022-05-31,-0.00038956870181565927
2022-06-01,-0.00039673621880980086
2022-06-02,-0.00038528560629647653
2022-06-03,-0.00040480814161853145
2022-06-04,-0.00040527684913361877
2022-06-05,-0.0004057455566487064
2022-06-06,-0.00040140608782733437
2022-06-07,-0.00039819851577614575
2022-06-08,-0.0004150802383108272
2022-06-09,-0.0004456957492493228
2022-06-10,-0.0004937526625908735
2022-06-11,-0.0004943157798517104
2022-06-12,-0.0004948788971125481
2022-06-13,-0.00047166208663032485
2022-06-14,-0.00047898023881267574
2022-06-15,-0.0004282214861222013
2022-06-16,-0.00044287386886703506
2022-06-17,-0.0005279669354379499
2022-06-18,-0.0005286719281509735
2022-06-19,-0.0005293769208639963
2022-06-20,-0.0005300819135770186
2022-06-21,-0.0005514480183128924
2022-06-22,-0.000547364909007035
2022-06-23,-0.0005561711074007583
2022-06-24,-0.0005059720839105549
2022-06-25,-0.0005063979835372603
2022-06-26,-0.0005068238831639653
2022-06-27,-0.0005086002144760808
2022-06-28,-0.0005025020617837736
2022-06-29,-0.0004867033864994236
2022-06-30,-0.0005149654369014701
2022-07-01,-0.0005092166241689353
2022-07-02,-0.0005098409438234735
2022-07-03,-0.0005104652634780103
2022-07-04,-0.0005110895831325491
2022-07-05,-0.000524609253629519
2022-07-06,-0.0005554827791637236
2022-07-07,-0.0005655227371867732
2022-07-08,-0.0005734463767489531
2022-07-09,-0.0005736553091368923
2022-07-10,-0.0005738642415248302
2022-07-11,-0.000576540590345253
2022-07-12,-0.0005702420789852236
2022-07-13,-0.0005581227416077707
2022-07-14,-0.0005897178485783276
2022-07-15,-0.0005597270000356017
2022-07-16,-0.0005600816778548487
2022-07-17,-0.0005604363556740975
2022-07-18,-0.0005133398357364251
2022-07-19,-0.00044756729912288906
2022-07-20,-0.00043452847188560264
2022-07-21,-0.00041480994063211314
2022-07-22,-0.0004206275297377166
2022-07-23,-0.000421100638488442
2022-07-24,-0.00042157374723916807
2022-07-25,-0.00041857527244076724
2022-07-26,-0.0004359049325393335
2022-07-27,-0.0004167319027834635
2022-07-28,-0.000396578991713806
2022-07-29,-0.0003879821781477531
2022-07-30,-0.00038813379811836906
2022-07-31,-0.0003882854180889857
2022-08-01,-0.0003861685308991995
2022-08-02,-0.0003962282958799152
2022-08-03,-0.0003856253376790769
2022-08-04,-0.00039226886721318416
2022-08-05,-0.00038750455357150124
2022-08-06,-0.00038766219765690906
2022-08-07,-0.0003878198417423162
2022-08-08,-0.0003853985644308572
2022-08-09,-0.0003850413627767694
2022-08-10,-0.00035900165181598927
2022-08-11,-0.0003667377974276066
2022-08-12,-0.0003473702264261392
2022-08-13,-0.00034734617876259577
2022-08-14,-0.00034732213109905366
2022-08-15,-0.00035758957413334325
2022-08-16,-0.0003728690284213489
2022-08-17,-0.00037853122019748187
2022-08-18,-0.00037884151914476774
2022-08-19,-0.0004066053846923513
2022-08-20,-0.0004068191346733416
2022-08-21,-0.0004070328846543308
2022-08-22,-0.0004248069403040508
2022-08-23,-0.0004260231987223864
2022-08-24,-0.0004172999457091823
2022-08-25,-0.00041669354584199887
2022-08-26,-0.00044836132965223
2022-08-27,-0.00044868627921637485
2022-08-28,-0.0004490112287805193
2022-08-29,-0.00045590793267737194
2022-08-30,-0.00045172174900958394
2022-08-31,-0.0004554853655701072
2022-09-01,-0.00044955706380377493
2022-09-02,-0.00045052826397296887
2022-09-03,-0.00045074059944462527
2022-09-04,-0.00045095293491628167
2022-09-05,-0.0004511652703879385
2022-09-06,-0.0004566178376936168
2022-09-07,-0.0004488830494671773
2022-09-08,-0.00044204288471313296
2022-09-09,-0.00044311687020369287
2022-09-10,-0.0004431641178405585
2022-09-11,-0.00044321136547742393
2022-09-12,-0.0004358843338193193
2022-09-13,-0.0004256115153015217
2022-09-14,-0.0004168261197634133
2022-09-15,-0.0004277176181025743
2022-09-16,-0.0004280692612500638
2022-09-17,-0.0004280023178496687
2022-09-18,-0.0004279353744492734
2022-09-19,-0.00042745044111643267
2022-09-20,-0.00042292268802039614
2022-09-21,-0.00042037204807829505
2022-09-22,-0.00041595549857182095
2022-09-23,-0.0004205259356786491
2022-09-24,-0.0004208398206972221
2022-09-25,-0.0004211537057157951
2022-09-26,-0.00043738102545804337
2022-09-27,-0.0004224818271287438
2022-09-28,-0.00039314162818417683
2022-09-29,-0.0004003585294010362
2022-09-30,-0.00044474727035432866
2022-10-01,-0.0004450579299674131
2022-10-02,-0.00044536858958049957
2022-10-03,-0.00042168843949017486
2022-10-04,-0.0004009937722921598
2022-10-05,-0.00041061601119787416
2022-10-06,-0.00041668984119971517
2022-10-07,-0.0004012443547904512
2022-10-08,-0.000401694079419098
2022-10-09,-0.0004021438040477444
2022-10-10,-0.00040735549386847984
2022-10-11,-0.00041518729316810635
2022-10-12,-0.00041879061142132464
2022-10-13,-0.00038061729829576806
2022-10-14,-0.00041425474947624926
2022-10-15,-0.0004146492561470068
2022-10-16,-0.0004150437628177655
2022-10-17,-0.000423371107670603
2022-10-18,-0.0004095445412480815
2022-10-19,-0.0004099666987075299
2022-10-20,-0.00040504347967552706
2022-10-21,-0.00037325344201622856
2022-10-22,-0.0003735928461637225
2022-10-23,-0.00037393225031121663
2022-10-24,-0.0003663925251276121
2022-10-25,-0.0003587664188850839
2022-10-26,-0.0003525619016157568
2022-10-27,-0.00035252674835056937
2022-10-28,-0.00034166238742084536
2022-10-29,-0.0003419763280674013
2022-10-30,-0.0003422902687139574
2022-10-31,-0.0003326351574689187
2022-11-01,-0.0003216825898023877
2022-11-02,-0.0003388539801593923
2022-11-03,-0.00033590421334532636
2022-11-04,-0.00031153218238348635
2022-11-05,-0.000311784695555624
2022-11-06,-0.0003120372087277608
2022-11-07,-0.0002920401194935159
2022-11-08,-0.0002816723286470722
2022-11-09,-0.0002931790080634856
2022-11-10,-0.0002534552213912923
2022-11-11,-0.00022088323351160378
2022-11-12,-0.00022082940868073386
2022-11-13,-0.00022077558384986438
2022-11-14,-0.00021845109707934883
2022-11-15,-0.00019319415393654303
2022-11-16,-0.00021713711448264348
2022-11-17,-0.0002221033666311345
2022-11-18,-0.0002229551859519235
2022-11-19,-0.00022291690590922663
2022-11-20,-0.00022287862586653148
2022-11-21,-0.00023440610284753468
2022-11-22,-0.0002265711526167459
2022-11-23,-0.00021299772822511056
2022-11-24,-0.0002129268668690054
2022-11-25,-0.00019802725989286323
2022-11-26,-0.00019790594112620383
2022-11-27,-0.00019778462235954227
2022-11-28,-0.00020711345760194796
2022-11-29,-0.00019475250302042487
2022-11-30,-0.0001693303277975366
2022-12-01,-0.000187158913852879
2022-12-02,-0.0002109870270386627
2022-12-03,-0.00021093064995704697
2022-12-04,-0.0002108742728754319
2022-12-05,-0.00019204326070074618
2022-12-06,-0.00017981914907650798
2022-12-07,-0.00018333605386940404
2022-12-08,-0.0001751955977365128
2022-12-09,-0.00016945518858583987
2022-12-10,-0.00016925515164273623
2022-12-11,-0.0001690551146996313
2022-12-12,-0.00016976097333202145
2022-12-13,-0.0001766155343874867
2022-12-14,-0.0001635343751829148
2022-12-15,-0.000151446133427035
2022-12-16,-0.00014130314800056142
2022-12-17,-0.00014102224650084944
2022-12-18,-0.00014074134500113682
2022-12-19,-0.00013761875182254774
2022-12-20,-0.0001327333851686176
2022-12-21,-0.00014912431028762073
2022-12-22,-0.00014625270294802068
2022-12-23,-0.00015053932043634704
2022-12-24,-0.00015041811983063699
2022-12-25,-0.00015029691922492715
2022-12-26,-0.00015017571861921752
2022-12-27,-0.0001434196470786735
2022-12-28,-0.00014194420556554654
2022-12-29,-0.0001443795605264636
2022-12-30,-0.00014397398598777855
2022-12-31,-0.00014371618680002088
2023-01-01,-0.0001434583876122632
2023-01-02,-0.00014320058842450618
2023-01-03,-0.00014785449378021463
2023-01-04,-0.00015187387369621202
2023-01-05,-0.0001494030953570985
2023-01-06,-0.00015273510448542723
2023-01-07,-0.00015258212319971764
2023-01-08,-0.00015242914191400847
2023-01-09,-0.00015804078028446326
2023-01-10,-0.00017400849497612955
2023-01-11,-0.00016761519630875102
2023-01-12,-0.0001701468440359823
2023-01-13,-0.000161846785294482
2023-01-14,-0.0001618132340740631
2023-01-15,-0.0001617796828536455
2023-01-16,-0.00016174613163322726
2023-01-17,-0.00014198374472774436
2023-01-18,-0.00013478300241191558
2023-01-19,-0.00013478500478501603
2023-01-20,-0.0001113672891227106
2023-01-21,-0.00011093952743592697
2023-01-22,-0.00011051176574914398
2023-01-23,-0.00012936864108353146
2023-01-24,-0.000124805879899384
2023-01-25,-0.00013929592544431125
2023-01-26,-0.0001404100020016678
2023-01-27,-0.00015114970591108366
2023-01-28,-0.00015115782091801853
2023-01-29,-0.00015116593592495362
2023-01-30,-0.00015099744456899505
2023-01-31,-0.00014503952686584654
2023-02-01,-0.0001732794908821053
2023-02-02,-0.00014692726427093655
2023-02-03,-0.0001427712855548752
2023-02-04,-0.00014272137464620225
2023-02-05,-0.00014267146373752844
2023-02-06,-0.00015029302556106012
2023-02-07,-0.00014949698670667128
2023-02-08,-0.0001408517717270863
2023-02-09,-0.00013542781387285716
2023-02-10,-0.0001354842290470675
2023-02-11,-0.00013540166042019688
2023-02-12,-0.00013531909179332583
2023-02-13,-0.00012742939308050464
2023-02-14,-0.0001141888174086361
2023-02-15,-0.00011988775290420204
2023-02-16,-0.00011613561382435881
2023-02-17,-0.00011078134997689394
2023-02-18,-0.00011057040947871888
2023-02-19,-0.00011035946898054448
2023-02-20,-0.00011014852848236986
2023-02-21,-0.00010229060952110947
2023-02-22,-0.00011037052823811215
2023-02-23,-0.00011207667516595636
2023-02-24,-0.00011783100937085987
2023-02-25,-0.00011780354161803285
2023-02-26,-0.0001177760738652054
2023-02-27,-0.00011707469076656352
2023-02-28,-0.00010219723891132697
2023-03-01,-9.770402710161598e-05
2023-03-02,-9.914472818838482e-05
2023-03-03,-0.00010334339200428503
2023-03-04,-0.00010321072545029712
2023-03-05,-0.00010307805889630942
2023-03-06,-0.00010077802147160611
2023-03-07,-8.740703997429521e-05
2023-03-08,-9.100799450058967e-05
2023-03-09,-8.146837749410532e-05
2023-03-10,-6.995719918718893e-05
2023-03-11,-6.994006787097219e-05
2023-03-12,-6.99229365547548e-05
2023-03-13,-6.919814309668047e-05
2023-03-14,-7.512165172838202e-05
2023-03-15,-4.999550323379746e-05
2023-03-16,-7.872325837685046e-05
2023-03-17,-7.621718513485857e-05
2023-03-18,-7.617023739555913e-05
2023-03-19,-7.61232896562612e-05
2023-03-20,-8.28709297393238e-05
2023-03-21,-9.36436842086173e-05
2023-03-22,-6.196563543646905e-05
2023-03-23,-7.30863906132286e-05
2023-03-24,-7.557533598375583e-05
2023-03-25,-7.556055606179266e-05
2023-03-26,-7.554577613982797e-05
2023-03-27,-8.920427556301236e-05
2023-03-28,-9.815999876574611e-05
2023-03-29,-0.00011902924324910824
2023-03-30,-0.00011922586356413723
2023-03-31,-0.00012969796485130065
2023-04-01,-0.00012949220458737193
2023-04-02,-0.00012928644432344408
2023-04-03,-0.00013009221881815592
2023-04-04,-0.00013097601626198426
2023-04-05,-0.00014621715684606123
2023-04-06,-0.00015587722563446794
2023-04-07,-0.00015549983858295494
2023-04-08,-0.00015512245153144109
2023-04-09,-0.00015474506447992744
2023-04-10,-0.0001441314426922683
2023-04-11,-0.0001602951674469187
2023-04-12,-0.0001800776457488453
2023-04-13,-0.00017954710845982983
