Date,UBS - C Accumulated Oriented Area
2019-05-22,0.0006937848642723572
2019-05-23,0.0007526104338157007
2019-05-24,0.0007031009046436928
2019-05-25,0.0007040463149406325
2019-05-26,0.0007049917252375726
2019-05-27,0.0007059371355345111
2019-05-28,0.0007906335003773663
2019-05-29,0.0008045271370247292
2019-05-30,0.0008217473138995936
2019-05-31,0.0009086192619461662
2019-06-01,0.0009092320212327323
2019-06-02,0.0009098447805192963
2019-06-03,0.0008839591295849568
2019-06-04,0.0006965252079181819
2019-06-05,0.0007065303022859277
2019-06-06,0.0006815076354692295
2019-06-07,0.000695509992968462
2019-06-08,0.0006965470101520547
2019-06-09,0.0006975840273356492
2019-06-10,0.0006401905326188112
2019-06-11,0.0006014482943947036
2019-06-12,0.0006919944945606174
2019-06-13,0.0007014706601820941
2019-06-14,0.0007406196114925251
2019-06-15,0.0007417508388287529
2019-06-16,0.0007428820661649826
2019-06-17,0.0007963782345726824
2019-06-18,0.0006854208931304552
2019-06-19,0.0006672024715599703
2019-06-20,0.0006534658405370554
2019-06-21,0.000700886760081118
2019-06-22,0.0007020866189645288
2019-06-23,0.0007032864778479395
2019-06-24,0.0007153391255335333
2019-06-25,0.0007718266635494878
2019-06-26,0.0007173123441326895
2019-06-27,0.0006353907219907951
2019-06-28,0.0005805663161757451
2019-06-29,0.0005819969413494424
2019-06-30,0.0005834275665231397
2019-07-01,0.0005460240844869415
2019-07-02,0.0005435886256539015
2019-07-03,0.0005108926962602939
2019-07-04,0.0005124274229258138
2019-07-05,0.0004408705189412845
2019-07-06,0.0004424881016674428
2019-07-07,0.0004441056843936012
2019-07-08,0.000524957928383126
2019-07-09,0.000547872524195258
2019-07-10,0.0005033990598254033
2019-07-11,0.00043685674236625187
2019-07-12,0.00041052729316649054
2019-07-13,0.00041219510143519896
2019-07-14,0.00041386290970390593
2019-07-15,0.00044551874913528733
2019-07-16,0.0004725956114155066
2019-07-17,0.0005146290783974432
2019-07-18,0.00045594676727503966
2019-07-19,0.00054474553357809
2019-07-20,0.0005462812021842854
2019-07-21,0.0005478168707904844
2019-07-22,0.00048802532592302517
2019-07-23,0.00039622805503640614
2019-07-24,0.0005654566326095627
2019-07-25,0.0007863689813214397
2019-07-26,0.000794671561456973
2019-07-27,0.0007961608990295483
2019-07-28,0.0007976502366021212
2019-07-29,0.0008232253215443156
2019-07-30,0.0008755889028240614
2019-07-31,0.0009352101540491939
2019-08-01,0.0011962676638443794
2019-08-02,0.0011327825048065379
2019-08-03,0.0011338154826855732
2019-08-04,0.0011348484605646087
2019-08-05,0.001336349006511964
2019-08-06,0.0012483653062526526
2019-08-07,0.00136855078688637
2019-08-08,0.0012632395680353245
2019-08-09,0.0012965418683257186
2019-08-10,0.0012973712230958414
2019-08-11,0.0012982005778659643
2019-08-12,0.0014808798748289853
2019-08-13,0.0014497896641633445
2019-08-14,0.001818885169557961
2019-08-15,0.0018257134277452312
2019-08-16,0.0016056456958460023
2019-08-17,0.0016061051179073725
2019-08-18,0.0016065645399687433
2019-08-19,0.0015276326616709536
2019-08-20,0.0016082364081072636
2019-08-21,0.0016013357629889647
2019-08-22,0.0015105474313738218
2019-08-23,0.0016800491102306656
2019-08-24,0.0016803858807108748
2019-08-25,0.0016807226511910802
2019-08-26,0.0015998551754149565
2019-08-27,0.0017002378710346037
2019-08-28,0.001645771197901167
2019-08-29,0.0015262329929087277
2019-08-30,0.0014923091549570672
2019-08-31,0.0014929060301613578
2019-09-01,0.0014935029053656538
2019-09-02,0.0014940997805699496
2019-09-03,0.001592714942865217
2019-09-04,0.0015026937439843113
2019-09-05,0.001304647670976978
2019-09-06,0.001300704049849427
2019-09-07,0.0013015261852262336
2019-09-08,0.00130234832060304
2019-09-09,0.0010589087886805587
2019-09-10,0.0009110570223894946
2019-09-11,0.000879954896105644
2019-09-12,0.0008851794613030238
2019-09-13,0.0007630675318093729
2019-09-14,0.0007644985795394179
2019-09-15,0.0007659296272694628
2019-09-16,0.0008506215982891533
2019-09-17,0.0009237977869936378
2019-09-18,0.000899391890577343
2019-09-19,0.0008822149920724007
2019-09-20,0.0009280788103631844
2019-09-21,0.0009293496943089809
2019-09-22,0.0009306205782547771
2019-09-23,0.0009644653543992387
2019-09-24,0.0010902698876207144
2019-09-25,0.0010210768767197937
2019-09-26,0.0010434009920472441
2019-09-27,0.0009825880750948248
2019-09-28,0.0009838346084777517
2019-09-29,0.0009850811418606784
2019-09-30,0.0010078899475264495
2019-10-01,0.0011227144044079049
2019-10-02,0.0013868140549917034
2019-10-03,0.00139888942038121
2019-10-04,0.0012701781627222856
2019-10-05,0.0012711554966262357
2019-10-06,0.0012721328305301829
2019-10-07,0.0012957494407870294
2019-10-08,0.001440987402306278
2019-10-09,0.0013805507645984938
2019-10-10,0.0012263900272009962
2019-10-11,0.0010087837887963803
2019-10-12,0.0010100268763274017
2019-10-13,0.001011269963858424
2019-10-14,0.0010275913519461857
2019-10-15,0.0008856294753955762
2019-10-16,0.0010055055012542404
2019-10-17,0.0009676141813009639
2019-10-18,0.0009238057557492594
2019-10-19,0.0009250840853841507
2019-10-20,0.0009263624150190419
2019-10-21,0.000751927364483225
2019-10-22,0.00076135328535794
2019-10-23,0.0006815672921273258
2019-10-24,0.0006658468082286822
2019-10-25,0.000596669896774255
2019-10-26,0.0005983417493272173
2019-10-27,0.0006000136018801795
2019-10-28,0.0005010352745247115
2019-10-29,0.0004584976300501853
2019-10-30,0.000576201789351883
2019-10-31,0.0006518902307952959
2019-11-01,0.0004926798219879382
2019-11-02,0.0004944533608186908
2019-11-03,0.0004962268996494433
2019-11-04,0.00027789389564900936
2019-11-05,0.00026930107132973357
2019-11-06,0.00028253002779255246
2019-11-07,0.0001754847532961897
2019-11-08,0.000224245642377375
2019-11-09,0.00022630963150028214
2019-11-10,0.00022837362062318916
2019-11-11,0.0002494011975645511
2019-11-12,0.00030057002971767765
2019-11-13,0.00042456590739994393
2019-11-14,0.0004286381616577617
2019-11-15,0.0003840011739051399
2019-11-16,0.00038588093971553825
2019-11-17,0.00038776070552593717
2019-11-18,0.00038964047133633814
2019-11-19,0.0004124149482680065
2019-11-20,0.0004885506568341382
2019-11-21,0.0004810470539498901
2019-11-22,0.00037815221740815743
2019-11-23,0.0003800719176562222
2019-11-24,0.00038199161790428637
2019-11-25,0.0002900045232488469
2019-11-26,0.00037902393058473745
2019-11-27,0.0003426141217554603
2019-11-28,0.0003446107389231275
2019-11-29,0.00042103132142649207
2019-11-30,0.0004229538781790035
2019-12-01,0.0004248764349315153
2019-12-02,0.0004919865707363697
2019-12-03,0.0006305442734743528
2019-12-04,0.0005590573901296307
2019-12-05,0.0005233643252316585
2019-12-06,0.00046566633825518417
2019-12-07,0.00046761398624853355
2019-12-08,0.00046956163424188347
2019-12-09,0.0004936626964932477
2019-12-10,0.0005207052239879825
2019-12-11,0.0005468539738635
2019-12-12,0.00036393662772407317
2019-12-13,0.0003291594882506196
2019-12-14,0.0003312109939213545
2019-12-15,0.0003332624995920889
2019-12-16,0.00022589400199665613
2019-12-17,0.00014729078124334574
2019-12-18,0.00020865099124468475
2019-12-19,0.0001975043802629015
2019-12-20,0.0002235941604433355
2019-12-21,0.00022583752915863824
2019-12-22,0.0002280808978739414
2019-12-23,0.00020099587328499253
2019-12-24,0.0002136949073491298
2019-12-25,0.00021595149909474235
2019-12-26,0.00014937010444028055
2019-12-27,0.00014484759600853032
2019-12-28,0.00014720449001055227
2019-12-29,0.0001495613840125688
2019-12-30,0.00011130627534148316
2019-12-31,0.00010353210979395825
2020-01-01,0.00010592430944829563
2020-01-02,-0.00011698962605423977
2020-01-03,3.945959784826085e-05
2020-01-04,4.1868038034716245e-05
2020-01-05,4.427647822117294e-05
2020-01-06,6.974702408546257e-05
2020-01-07,-5.302248332430127e-05
2020-01-08,-0.0001541949203073056
2020-01-09,-0.00018187189773224803
2020-01-10,-7.550724003610801e-05
2020-01-11,-7.30703209401596e-05
2020-01-12,-7.063340184421108e-05
2020-01-13,-0.0001578188031824537
2020-01-14,-0.0002080274122641169
2020-01-15,-0.00015809016392831726
2020-01-16,-0.00021830830345348344
2020-01-17,-0.00018435261192936638
2020-01-18,-0.0001817405129012678
2020-01-19,-0.000179128413873169
2020-01-20,-0.0001765163148450702
2020-01-21,0.0002139110770634753
2020-01-22,2.9187218710292895e-05
2020-01-23,5.029129348913062e-05
2020-01-24,0.00017758342461046976
2020-01-25,0.0001798814184013678
2020-01-26,0.00018217941219226608
2020-01-27,0.00033761497500440964
2020-01-28,0.00032823602414276903
2020-01-29,0.0003171897064268508
2020-01-30,0.0002638958872697258
2020-01-31,0.00046644497183557696
2020-02-01,0.0004683640655323345
2020-02-02,0.0004702831592290948
2020-02-03,0.0004672153590604486
2020-02-04,0.0003555883706834661
2020-02-05,0.00012638039566625946
2020-02-06,6.522801235258615e-05
2020-02-07,3.108808390214898e-05
2020-02-08,3.347591420212539e-05
2020-02-09,3.5863744502097035e-05
2020-02-10,-1.5807296887771697e-05
2020-02-11,-8.585737221691403e-05
2020-02-12,-0.0002111695057089931
2020-02-13,-0.00010077900423938494
2020-02-14,-4.554126324773358e-05
2020-02-15,-4.3107272438723835e-05
2020-02-16,-4.0673281629712466e-05
2020-02-17,-3.823929082070424e-05
2020-02-18,-1.8914594690049675e-05
2020-02-19,-3.2429768795153567e-05
2020-02-20,-9.663785687990319e-05
2020-02-21,0.00011821480695517386
2020-02-22,0.00012042754601536887
2020-02-23,0.0001226402850755642
2020-02-24,0.0005933806667837102
2020-02-25,0.0009279619423307732
2020-02-26,0.0010086957169782923
2020-02-27,0.0014168943007691745
2020-02-28,0.0015832070669320433
2020-02-29,0.0015838305987887
2020-03-01,0.0015844541306453573
2020-03-02,0.0012108975245164488
2020-03-03,0.001526954445115935
2020-03-04,0.0012787809550319621
2020-03-05,0.0017807477519371114
2020-03-06,0.0020036587321031534
2020-03-07,0.0020039250752105445
2020-03-08,0.002004191418317935
2020-03-09,0.003343192232061482
2020-03-10,0.002727855597139452
2020-03-11,0.003368731884564201
2020-03-12,0.004528327384511959
2020-03-13,0.00323540925103933
2020-03-14,0.003234164479811543
2020-03-15,0.0032329197085837562
2020-03-16,0.004940757575908173
2020-03-17,0.005408582172313896
2020-03-18,0.006174583088369838
2020-03-19,0.005611899882282562
2020-03-20,0.005823854478098635
2020-03-21,0.005820548839345531
2020-03-22,0.005817243200592419
2020-03-23,0.006355343229080669
2020-03-24,0.005632225263704565
2020-03-25,0.005481836362630572
2020-03-26,0.004948750451632468
2020-03-27,0.005208453380752832
2020-03-28,0.00520639050906295
2020-03-29,0.0052043276373730735
2020-03-30,0.005185426534088802
2020-03-31,0.005452017150194201
2020-04-01,0.006013238921515193
2020-04-02,0.005904378453450319
2020-04-03,0.006192622126100397
2020-04-04,0.0061894634746368455
2020-04-05,0.0061863048231732935
2020-04-06,0.0057555101316967405
2020-04-07,0.005739699578212684
2020-04-08,0.005257991819164802
2020-04-09,0.004857796849238249
2020-04-10,0.004856416237536228
2020-04-11,0.004855035625834208
2020-04-12,0.004853655014132187
2020-04-13,0.004931982613283943
2020-04-14,0.005125648394381503
2020-04-15,0.005437028511050698
2020-04-16,0.005792305457154957
2020-04-17,0.0050623622313861975
2020-04-18,0.005060606863234458
2020-04-19,0.005058851495082719
2020-04-20,0.005279309666657954
2020-04-21,0.005594224054199474
2020-04-22,0.005467759943267562
2020-04-23,0.005449882297382638
2020-04-24,0.005355912337460371
2020-04-25,0.005353769263744664
2020-04-26,0.005351626190028954
2020-04-27,0.004864197655511802
2020-04-28,0.004807704468163081
2020-04-29,0.0044713354212567065
2020-04-30,0.004648807963553307
2020-05-01,0.004983312379001799
2020-05-02,0.004981787898529601
2020-05-03,0.004980263418057398
2020-05-04,0.005007163182722552
2020-05-05,0.005108736357417039
2020-05-06,0.005255272071951523
2020-05-07,0.005020997377645019
2020-05-08,0.004793395523523083
2020-05-09,0.004791846768179912
2020-05-10,0.004790298012836746
2020-05-11,0.005095264093387767
2020-05-12,0.005338246567589797
2020-05-13,0.005599600076494643
2020-05-14,0.005317764376799096
2020-05-15,0.005316932161807205
2020-05-16,0.005314576175791518
2020-05-17,0.005312220189775831
2020-05-18,0.004821339024787677
2020-05-19,0.004987110764647279
2020-05-20,0.00486402037760616
2020-05-21,0.004921105313037234
2020-05-22,0.005026294426061872
2020-05-23,0.005024414190864321
2020-05-24,0.00502253395566677
2020-05-25,0.005020653720469219
2020-05-26,0.00450386724559731
2020-05-27,0.004025936752112979
2020-05-28,0.004356473548910722
2020-05-29,0.00449540278474674
2020-05-30,0.004494270129901472
2020-05-31,0.004493137475056205
2020-06-01,0.0043208654471668185
2020-06-02,0.004166237255630876
2020-06-03,0.003897989456761885
2020-06-04,0.0037150942824055078
2020-06-05,0.0034664582933945803
2020-06-06,0.0034668060280727193
2020-06-07,0.0034671537627508566
2020-06-08,0.0032269007996570493
2020-06-09,0.0034114133174975763
2020-06-10,0.0037348582154817407
2020-06-11,0.004534244517312415
2020-06-12,0.00410602976520848
2020-06-13,0.004105463022889866
2020-06-14,0.004104896280571259
2020-06-15,0.00402404737554514
2020-06-16,0.0038598261073590377
2020-06-17,0.004001652524334544
