Date,UBS - IBN Accumulated Oriented Area
2021-06-06,0.004669772035585399
2021-06-07,0.004671487579694257
2021-06-08,0.004681249241266154
2021-06-09,0.004717649375881665
2021-06-10,0.004705354469708397
2021-06-11,0.004709928322324775
2021-06-12,0.004710930732300851
2021-06-13,0.004711933142276929
2021-06-14,0.004712427198974473
2021-06-15,0.004706389655107777
2021-06-16,0.0047302401028844095
2021-06-17,0.004758782778305529
2021-06-18,0.0047899582195255865
2021-06-19,0.004791105651802978
2021-06-20,0.004792253084080371
2021-06-21,0.004746231623652759
2021-06-22,0.004771326286525639
2021-06-23,0.004787401177310599
2021-06-24,0.004751423402081273
2021-06-25,0.00472249977980718
2021-06-26,0.004723781423584252
2021-06-27,0.004725063067361324
2021-06-28,0.004719457083548356
2021-06-29,0.004761981524087082
2021-06-30,0.004782688360473199
2021-07-01,0.004783813525111852
2021-07-02,0.0047606215826832676
2021-07-03,0.004761986711928283
2021-07-04,0.004763351841173298
2021-07-05,0.004764716970418313
2021-07-06,0.004761344957182663
2021-07-07,0.0047172908633337715
2021-07-08,0.004801379671516526
2021-07-09,0.00476480158062943
2021-07-10,0.004766444301244378
2021-07-11,0.004768087021859329
2021-07-12,0.004718519794625517
2021-07-13,0.004698387950115243
2021-07-14,0.004681099054419833
2021-07-15,0.004673437911271474
2021-07-16,0.004739088643687045
2021-07-17,0.004740893444353337
2021-07-18,0.00474269824501963
2021-07-19,0.004820884879208065
2021-07-20,0.004797837347672199
2021-07-21,0.00478214194447607
2021-07-22,0.00477369674756257
2021-07-23,0.004683960170093477
2021-07-24,0.004685392369438797
2021-07-25,0.004686824568784118
2021-07-26,0.004667979483214444
2021-07-27,0.004688286431328951
2021-07-28,0.0046487098147101075
2021-07-29,0.004607639460861277
2021-07-30,0.0046306361962665
2021-07-31,0.004631873065083603
2021-08-01,0.004633109933900707
2021-08-02,0.00464664608648689
2021-08-03,0.0046073860182759985
2021-08-04,0.004576791437735143
2021-08-05,0.004570299846409808
2021-08-06,0.004576749807396778
2021-08-07,0.004577915227898748
2021-08-08,0.004579080648400718
2021-08-09,0.004573855240516166
2021-08-10,0.004577763676962312
2021-08-11,0.004580726913595605
2021-08-12,0.00454950486903046
2021-08-13,0.0045488979795763025
2021-08-14,0.004550056454401231
2021-08-15,0.004551214929226158
2021-08-16,0.00457229654737166
2021-08-17,0.0046005136970669516
2021-08-18,0.004625383077312934
2021-08-19,0.004639416079585194
2021-08-20,0.004638876527558917
2021-08-21,0.004640025541791959
2021-08-22,0.004641174556025002
2021-08-23,0.004631796262592707
2021-08-24,0.004606153930626718
2021-08-25,0.004601358557175508
2021-08-26,0.00462438023041311
2021-08-27,0.0045813098147733725
2021-08-28,0.004582526183866959
2021-08-29,0.004583742552960545
2021-08-30,0.004593747306890713
2021-08-31,0.004568703046804042
2021-09-01,0.004548157509380383
2021-09-02,0.0045537289765166305
2021-09-03,0.004553016665312275
2021-09-04,0.004554516047722518
2021-09-05,0.004556015430132762
2021-09-06,0.0045575148125430055
2021-09-07,0.0045752791470179245
2021-09-08,0.004587001837566033
2021-09-09,0.00460247710612769
2021-09-10,0.004617457960867193
2021-09-11,0.004618919004802066
2021-09-12,0.0046203800487369375
2021-09-13,0.004613026166483649
2021-09-14,0.004635412603388418
2021-09-15,0.00460316489037217
2021-09-16,0.004560978012844437
2021-09-17,0.004631786850810251
2021-09-18,0.004633383036948991
2021-09-19,0.004634979223087731
2021-09-20,0.0047509305026014245
2021-09-21,0.004754297172056429
2021-09-22,0.004736149001163027
2021-09-23,0.004676427752676444
2021-09-24,0.004676029339534947
2021-09-25,0.004677911792797295
2021-09-26,0.004679794246059641
2021-09-27,0.004621093295050348
2021-09-28,0.004741958236005153
2021-09-29,0.004705628684557484
2021-09-30,0.004759753748947582
2021-10-01,0.004752463607127327
2021-10-02,0.00475411614987418
2021-10-03,0.004755768692621032
2021-10-04,0.004783172618918508
2021-10-05,0.004765225635312083
2021-10-06,0.0047868990674029685
2021-10-07,0.004753859998401826
2021-10-08,0.004776595131714987
2021-10-09,0.004777720502228864
2021-10-10,0.00477884587274274
2021-10-11,0.004766295723498374
2021-10-12,0.004755242904324816
2021-10-13,0.0047503690618514805
2021-10-14,0.004697179357515986
2021-10-15,0.004685564626149843
2021-10-16,0.004686670700751967
2021-10-17,0.004687776775354091
2021-10-18,0.004662308349897967
2021-10-19,0.004644985331606007
2021-10-20,0.004641831844805083
2021-10-21,0.004636543757398046
2021-10-22,0.004629066863037801
2021-10-23,0.004630121325411945
2021-10-24,0.00463117578778609
2021-10-25,0.004529076652362116
2021-10-26,0.004508722379413891
2021-10-27,0.004497841633601548
2021-10-28,0.004493112534093589
2021-10-29,0.004502018031908094
2021-10-30,0.004503221586359366
2021-10-31,0.0045044251408106395
2021-11-01,0.004458098070613188
2021-11-02,0.00445459189619043
2021-11-03,0.004459726704765855
2021-11-04,0.004498336757245395
2021-11-05,0.0044853291108783245
2021-11-06,0.0044862824453081925
2021-11-07,0.0044872357797380615
2021-11-08,0.004484130848343605
2021-11-09,0.004476786974269484
2021-11-10,0.004515813779880241
2021-11-11,0.0045178264828653015
2021-11-12,0.004520428836690207
2021-11-13,0.004521508707576344
2021-11-14,0.004522588578462483
2021-11-15,0.004537183469164993
2021-11-16,0.004547033647382574
2021-11-17,0.004526889294825038
2021-11-18,0.004545948931938468
2021-11-19,0.004589154201296106
2021-11-20,0.004590476738884205
2021-11-21,0.004591799276472305
2021-11-22,0.004674718434612091
2021-11-23,0.0046585242290501745
2021-11-24,0.004636572388630818
2021-11-25,0.004637591877081218
2021-11-26,0.004730909811121289
2021-11-27,0.004731920614189678
2021-11-28,0.004732931417258068
2021-11-29,0.004717477510388248
2021-11-30,0.004765818742377034
2021-12-01,0.00475995593670847
2021-12-02,0.004752382059733364
2021-12-03,0.004765530870057339
2021-12-04,0.004766198078132233
2021-12-05,0.004766865286207127
2021-12-06,0.0047852442100781946
2021-12-07,0.004740419194122684
2021-12-08,0.004709541408709692
2021-12-09,0.004700899842780566
2021-12-10,0.0047083317985297775
2021-12-11,0.004709272729040174
2021-12-12,0.004710213659550572
2021-12-13,0.004731309927336422
2021-12-14,0.004731946329774632
2021-12-15,0.004754855973892007
2021-12-16,0.004765913626131425
2021-12-17,0.00479554351415561
2021-12-18,0.004796372680056549
2021-12-19,0.004797201845957489
2021-12-20,0.004828688600859112
2021-12-21,0.004789833700964186
2021-12-22,0.004754131030745884
2021-12-23,0.004754146360551387
2021-12-24,0.004754943246439429
2021-12-25,0.004755740132327472
2021-12-26,0.004756537018215516
2021-12-27,0.0047435102661605045
2021-12-28,0.0047407193498319525
2021-12-29,0.0047487966353931595
2021-12-30,0.004739032951676633
2021-12-31,0.004732538074031461
2022-01-01,0.004733458755630582
2022-01-02,0.004734379437229704
2022-01-03,0.0046919629262786935
2022-01-04,0.004656744744475799
2022-01-05,0.004660665355437198
2022-01-06,0.004604445695617022
2022-01-07,0.00457020816640847
2022-01-08,0.0045710116664084205
2022-01-09,0.004571815166408372
2022-01-10,0.004583434661254172
2022-01-11,0.004569987026203361
2022-01-12,0.004546651696791226
2022-01-13,0.004546922258692688
2022-01-14,0.004542136936157384
2022-01-15,0.004542936889291115
2022-01-16,0.004543736842424847
2022-01-17,0.004544536795558579
2022-01-18,0.004569952216453315
2022-01-19,0.004595471348787159
2022-01-20,0.0045961576772130825
2022-01-21,0.004615046266208361
2022-01-22,0.0046157982744867865
2022-01-23,0.004616550282765211
2022-01-24,0.004655996271655013
2022-01-25,0.004653038365207385
2022-01-26,0.004643881326181412
2022-01-27,0.0046686152480187
2022-01-28,0.00466259129937189
2022-01-29,0.00466362155408795
2022-01-30,0.00466465180880401
2022-01-31,0.0046172861760914626
2022-02-01,0.004454459222054514
2022-02-02,0.004442814552411134
2022-02-03,0.004443582842534804
2022-02-04,0.004443054444254209
2022-02-05,0.004443345978451128
2022-02-06,0.004443637512648047
2022-02-07,0.00441756024390557
2022-02-08,0.0043984380993079015
2022-02-09,0.0043844159921124495
2022-02-10,0.004363915021113879
2022-02-11,0.004370807983761684
2022-02-12,0.00437070835537001
2022-02-13,0.0043706087269783376
2022-02-14,0.004333380786837287
2022-02-15,0.004362581500062322
2022-02-16,0.004358331752850696
2022-02-17,0.004350963255558095
2022-02-18,0.004354549994853918
2022-02-19,0.004354450292063902
2022-02-20,0.0043543505892738865
2022-02-21,0.00435425088648387
2022-02-22,0.004363028131866734
2022-02-23,0.004371550187123765
2022-02-24,0.004378726948749779
2022-02-25,0.004359344563877775
2022-02-26,0.004359774188346635
2022-02-27,0.004360203812815494
2022-02-28,0.004370612705297977
2022-03-01,0.004433778699240944
2022-03-02,0.004403076801602316
2022-03-03,0.004449249710796887
2022-03-04,0.004465515448552484
2022-03-05,0.004466676686035764
2022-03-06,0.004467837923519043
2022-03-07,0.004594089934809732
2022-03-08,0.004690708932446652
2022-03-09,0.004599509556570757
2022-03-10,0.004609889963987506
2022-03-11,0.004615421815727429
2022-03-12,0.004616247994194781
2022-03-13,0.004617074172662131
2022-03-14,0.00458338619164037
2022-03-15,0.004559221959354985
2022-03-16,0.00457233194679013
2022-03-17,0.004580719198887126
2022-03-18,0.00458562577865609
2022-03-19,0.004585926564923102
2022-03-20,0.004586227351190112
2022-03-21,0.004610894617737424
2022-03-22,0.004620297030616226
2022-03-23,0.004637172427137638
2022-03-24,0.004645459646873787
2022-03-25,0.004666155250104439
2022-03-26,0.004665850010961574
2022-03-27,0.0046655447718187085
2022-03-28,0.004643055586296864
2022-03-29,0.004660327224533972
2022-03-30,0.004648329115815723
2022-03-31,0.004653491282382419
2022-04-01,0.004654421161066858
2022-04-02,0.004654306000639835
2022-04-03,0.00465419084021281
2022-04-04,0.00465598488832982
2022-04-05,0.004640855964868977
2022-04-06,0.004626996361594319
2022-04-07,0.004626833001279054
2022-04-08,0.004600857992063348
2022-04-09,0.0046014889138522
2022-04-10,0.004602119835641049
2022-04-11,0.004606385711196852
2022-04-12,0.004604326006535072
2022-04-13,0.0046041598345924655
2022-04-14,0.00460243208484736
2022-04-15,0.004603449468998292
2022-04-16,0.004604466853149223
2022-04-17,0.004605484237300154
2022-04-18,0.004622032041632302
2022-04-19,0.00458724844208821
2022-04-20,0.004612468766248747
2022-04-21,0.0046091800566326726
2022-04-22,0.004696263382407925
2022-04-23,0.004697178440345402
2022-04-24,0.004698093498282881
2022-04-25,0.004629376156772988
2022-04-26,0.004651268038691929
2022-04-27,0.004674498152927622
2022-04-28,0.004623672907718766
2022-04-29,0.004670463422818327
2022-04-30,0.004671661501261306
2022-05-01,0.004672859579704287
2022-05-02,0.004653983622528012
2022-05-03,0.0046539791189546586
2022-05-04,0.004679501562541687
2022-05-05,0.004703892012937591
2022-05-06,0.004749732219035685
2022-05-07,0.004750597154261977
2022-05-08,0.004751462089488269
2022-05-09,0.0047661673877458675
2022-05-10,0.004751568738718466
2022-05-11,0.004757563860848411
2022-05-12,0.0048153508664852875
2022-05-13,0.004933199715887572
2022-05-14,0.004933684970304704
2022-05-15,0.0049341702247218365
2022-05-16,0.004901918475111147
2022-05-17,0.004848096283562879
2022-05-18,0.004903852613281667
2022-05-19,0.004958654572474217
2022-05-20,0.0049388641135914135
2022-05-21,0.004939246162652167
2022-05-22,0.004939628211712921
2022-05-23,0.004968588299832876
2022-05-24,0.0050137620322737875
2022-05-25,0.004968083053984316
2022-05-26,0.004969419578717556
2022-05-27,0.004949131328801631
2022-05-28,0.0049493889941492255
2022-05-29,0.004949646659496821
2022-05-30,0.004949904324844416
2022-05-31,0.0049515212962409055
2022-06-01,0.004937767858840818
2022-06-02,0.0049428605098939616
2022-06-03,0.00495702522549045
2022-06-04,0.0049572713574082385
2022-06-05,0.0049575174893260274
2022-06-06,0.004976480406883423
2022-06-07,0.0049696255884676445
2022-06-08,0.004911345166863146
2022-06-09,0.004886554633144616
2022-06-10,0.00492003362668752
2022-06-11,0.004920831717858421
2022-06-12,0.004921629809029321
2022-06-13,0.004925839172423582
2022-06-14,0.004858430876907379
2022-06-15,0.004835206242574871
2022-06-16,0.004870864378632219
2022-06-17,0.004820455495802449
2022-06-18,0.00482169865216373
2022-06-19,0.004822941808525013
2022-06-20,0.004824184964886293
2022-06-21,0.004715826441985949
2022-06-22,0.004835721249833104
2022-06-23,0.0047179107014402085
2022-06-24,0.004770159330374778
2022-06-25,0.004771141809618934
2022-06-26,0.004772124288863091
2022-06-27,0.004822165229120934
2022-06-28,0.00485167812906541
2022-06-29,0.004820457388063356
2022-06-30,0.004798281803078116
2022-07-01,0.004739608260829966
2022-07-02,0.00474080901635007
2022-07-03,0.004742009771870172
2022-07-04,0.004743210527390275
2022-07-05,0.0046098789085446
2022-07-06,0.004524949111823241
2022-07-07,0.0044147729069844745
2022-07-08,0.0043912408219831936
2022-07-09,0.004392984786605072
2022-07-10,0.004394728751226948
2022-07-11,0.004387308557375806
2022-07-12,0.004468865973387153
2022-07-13,0.004491035894241445
2022-07-14,0.004398036242067008
2022-07-15,0.004425784389189147
2022-07-16,0.004427584562820702
2022-07-17,0.004429384736452255
2022-07-18,0.00442539684167056
2022-07-19,0.004356280013011944
2022-07-20,0.004363202482238421
2022-07-21,0.00435150047824512
2022-07-22,0.0042940195009618124
2022-07-23,0.0042957215652255545
2022-07-24,0.004297423629489295
2022-07-25,0.004314761830418632
2022-07-26,0.004233176961080787
2022-07-27,0.004179923252297419
2022-07-28,0.004103920583542831
2022-07-29,0.004090880045143155
2022-07-30,0.004092948390220602
2022-07-31,0.004095016735298046
2022-08-01,0.004103853835181013
2022-08-02,0.004108819954883509
2022-08-03,0.004047020780834154
2022-08-04,0.0041029279511387625
2022-08-05,0.004017772640285601
2022-08-06,0.004019981036347544
2022-08-07,0.004022189432409484
2022-08-08,0.0040169789397874476
2022-08-09,0.004009079853437258
2022-08-10,0.0038779701070950335
2022-08-11,0.0039018150134539275
2022-08-12,0.00382734476842742
2022-08-13,0.0038293633895769303
2022-08-14,0.003831382010726439
2022-08-15,0.0038174932721291403
2022-08-16,0.003841884889153274
2022-08-17,0.0038561323073771003
2022-08-18,0.0038586044870413914
2022-08-19,0.003954435685469289
2022-08-20,0.00395679635250562
2022-08-21,0.0039591570195419475
2022-08-22,0.004057874292704601
2022-08-23,0.003989053987179754
2022-08-24,0.003940122706887114
2022-08-25,0.003942299914601773
2022-08-26,0.004048840895678702
2022-08-27,0.004051428456909024
2022-08-28,0.004054016018139344
2022-08-29,0.004052759738286385
2022-08-30,0.003955580678920715
2022-08-31,0.0039797587366785965
2022-09-01,0.003958843501353844
2022-09-02,0.003987145112907938
2022-09-03,0.003989925478506249
2022-09-04,0.003992705844104556
2022-09-05,0.003995486209702866
2022-09-06,0.003929161980778785
2022-09-07,0.0038773299644519104
2022-09-08,0.0037373165198446474
2022-09-09,0.003719094009811172
2022-09-10,0.0037216315053786673
2022-09-11,0.0037241690009461605
2022-09-12,0.0036842985840620764
2022-09-13,0.0037480139606203
2022-09-14,0.0036596572006846097
2022-09-15,0.003689530920663069
2022-09-16,0.0037855210288211963
2022-09-17,0.003788053203843218
2022-09-18,0.0037905853788652417
2022-09-19,0.0037611139499395436
2022-09-20,0.003759839724532782
2022-09-21,0.003856202412620811
2022-09-22,0.003929706641263139
2022-09-23,0.0041232333656085335
2022-09-24,0.0041262638049839335
2022-09-25,0.004129294244359337
2022-09-26,0.004241300700636061
2022-09-27,0.004317498031333834
2022-09-28,0.004272084508691713
2022-09-29,0.004354149121314236
2022-09-30,0.0042685426843892885
2022-10-01,0.0042716573019637785
2022-10-02,0.00427477191953827
2022-10-03,0.004268438234387578
2022-10-04,0.004149134269613704
2022-10-05,0.004150126036455226
2022-10-06,0.00419642011054901
2022-10-07,0.00429258211301778
2022-10-08,0.0042956364610936305
2022-10-09,0.004298690809169483
2022-10-10,0.004236226856761859
2022-10-11,0.004298841541542
2022-10-12,0.004333180444974687
2022-10-13,0.004252538652818689
2022-10-14,0.004314329700817857
2022-10-15,0.004317652295908816
2022-10-16,0.004320974890999776
2022-10-17,0.004093742401637059
2022-10-18,0.004084300341689179
2022-10-19,0.004169972097415904
2022-10-20,0.004244239497568036
2022-10-21,0.004060841129828494
2022-10-22,0.00406401066001506
2022-10-23,0.004067180190201627
2022-10-24,0.0038562770434936947
2022-10-25,0.0038507571872337274
2022-10-26,0.0038407924329511515
2022-10-27,0.003924575267004381
2022-10-28,0.003963127999410927
2022-10-29,0.003965701872875714
2022-10-30,0.003968275746340503
2022-10-31,0.004032793127415279
2022-11-01,0.004037611339509687
2022-11-02,0.004070986715319524
2022-11-03,0.004020208130128392
2022-11-04,0.003959226382106447
2022-11-05,0.0039616775379216805
2022-11-06,0.003964128693736917
2022-11-07,0.0039329450464604
2022-11-08,0.003872406567922862
2022-11-09,0.0039371139771405975
2022-11-10,0.003804767566437018
2022-11-11,0.0038729764574644754
2022-11-12,0.0038744168157884297
2022-11-13,0.003875857174112384
2022-11-14,0.003908492856390844
2022-11-15,0.0038348398008449074
2022-11-16,0.0038729422455585105
2022-11-17,0.003875766925044769
2022-11-18,0.0038800162496388578
2022-11-19,0.0038815973380819926
2022-11-20,0.0038831784265251274
2022-11-21,0.0038809769012222114
2022-11-22,0.0038698489733495546
2022-11-23,0.003857482192369302
2022-11-24,0.003859057927713236
2022-11-25,0.003856636416253314
2022-11-26,0.0038581776907514014
2022-11-27,0.0038597189652494887
2022-11-28,0.0038425446310741476
2022-11-29,0.003800067355505824
2022-11-30,0.00376747579419526
2022-12-01,0.0038315347200110366
2022-12-02,0.003833423946967617
2022-12-03,0.0038350625476054464
2022-12-04,0.003836701148243276
2022-12-05,0.003880732029266414
2022-12-06,0.003917802531575791
2022-12-07,0.003902166594554642
2022-12-08,0.003881451552623307
2022-12-09,0.003901436906131922
2022-12-10,0.0039030488435803155
2022-12-11,0.003904660781028708
2022-12-12,0.0038942330541627893
2022-12-13,0.00392049474129324
2022-12-14,0.0039650838352406565
2022-12-15,0.004010500656135669
2022-12-16,0.0039904525638403765
2022-12-17,0.003992068744201515
2022-12-18,0.003993684924562654
2022-12-19,0.003988341754306309
2022-12-20,0.003962807668720956
2022-12-21,0.00401698968276106
2022-12-22,0.00404835866254608
2022-12-23,0.0040829135162980664
2022-12-24,0.004084013776753091
2022-12-25,0.004085114037208114
2022-12-26,0.004086214297663139
2022-12-27,0.0040448460924993965
2022-12-28,0.004047257909564467
2022-12-29,0.004027861459601793
2022-12-30,0.004049314327578689
2022-12-31,0.004050486891092558
2023-01-01,0.004051659454606425
2023-01-02,0.0040528320181202945
2023-01-03,0.004063542247343272
2023-01-04,0.004101849727502953
2023-01-05,0.004166994331989507
2023-01-06,0.004186927574548734
2023-01-07,0.004187363154232087
2023-01-08,0.004187798733915438
2023-01-09,0.004187973172950824
2023-01-10,0.004216501522802947
2023-01-11,0.0042154393046418825
2023-01-12,0.004236155568835981
2023-01-13,0.004228327237155491
2023-01-14,0.004228496087791302
2023-01-15,0.004228664938427112
2023-01-16,0.004228833789062924
2023-01-17,0.00428990201795344
2023-01-18,0.004291405692784394
2023-01-19,0.004262451175760362
2023-01-20,0.004266901001867603
2023-01-21,0.004266862790699717
2023-01-22,0.004266824579531831
2023-01-23,0.004260824365209869
2023-01-24,0.004265713926201982
2023-01-25,0.0043180355315409836
2023-01-26,0.004342090146862749
2023-01-27,0.004342862721068667
2023-01-28,0.004342285676069355
2023-01-29,0.004341708631070046
2023-01-30,0.004315931780859532
2023-01-31,0.004308959559290808
2023-02-01,0.004360701739513005
2023-02-02,0.004332607131028086
2023-02-03,0.004337061713124591
2023-02-04,0.004336594741806031
2023-02-05,0.00433612777048747
2023-02-06,0.004312429989953892
2023-02-07,0.004338251452121666
2023-02-08,0.004327416714656588
2023-02-09,0.00433714000943885
2023-02-10,0.0043304329281813915
2023-02-11,0.004329944514007678
2023-02-12,0.0043294560998339655
2023-02-13,0.004357259194496722
2023-02-14,0.004374456041471793
2023-02-15,0.004368916740437793
2023-02-16,0.004357505995383131
2023-02-17,0.004359692154970607
2023-02-18,0.004359128623353019
2023-02-19,0.004358565091735433
2023-02-20,0.0043580015601178464
2023-02-21,0.004340823806589049
2023-02-22,0.004322728629106012
2023-02-23,0.004337864312082758
2023-02-24,0.004314171145405873
2023-02-25,0.004313665726627827
2023-02-26,0.00431316030784978
2023-02-27,0.0043414206351510805
2023-02-28,0.00434081551686318
2023-03-01,0.004321807024466449
2023-03-02,0.004297888898805966
2023-03-03,0.004348448476821531
2023-03-04,0.004347939293177729
2023-03-05,0.004347430109533927
2023-03-06,0.004349874179176063
2023-03-07,0.004296023589690109
2023-03-08,0.004275711127525384
2023-03-09,0.004264046553272139
2023-03-10,0.004202732815430266
2023-03-11,0.004202689898004061
2023-03-12,0.004202646980577857
2023-03-13,0.004095084541639105
2023-03-14,0.004138743256029569
2023-03-15,0.0040270714703123794
2023-03-16,0.004061505040084798
2023-03-17,0.0038986345720074134
2023-03-18,0.003899492686849416
2023-03-19,0.0039003508016914198
2023-03-20,0.003945080749283659
2023-03-21,0.004209008931595749
2023-03-22,0.0041381012381410094
2023-03-23,0.003958747901294963
2023-03-24,0.003937740589936608
2023-03-25,0.003938423455928598
2023-03-26,0.0039391063219205895
2023-03-27,0.003987032251093363
2023-03-28,0.003941931541132984
2023-03-29,0.004040209682409279
2023-03-30,0.004092667763013392
2023-03-31,0.004139421345248783
2023-04-01,0.004139330486904976
2023-04-02,0.0041392396285611695
2023-04-03,0.004073267403237705
2023-04-04,0.004106094487709178
2023-04-05,0.0040801702731705376
2023-04-06,0.0040741638669790125
2023-04-07,0.004074349900786217
2023-04-08,0.00407453593459342
2023-04-09,0.0040747219684006235
2023-04-10,0.004096627019075811
2023-04-11,0.004158573264137561
2023-04-12,0.004130249919914073
2023-04-13,0.004134779792925599
2023-04-14,0.004155044036881879
2023-04-15,0.004154911850374982
2023-04-16,0.004154779663868085
2023-04-17,0.0040927815625322475
2023-04-18,0.004101632509097818
2023-04-19,0.004093371565315545
2023-04-20,0.00404408088077038
2023-04-21,0.004026655964859355
2023-04-22,0.0040271267969294346
2023-04-23,0.004027597628999515
2023-04-24,0.004018189266438808
2023-04-25,0.003943596443431756
2023-04-26,0.0039752709482925065
2023-04-27,0.003974963080616399
2023-04-28,0.00395193125717498
2023-04-29,0.003952633798820087
2023-04-30,0.003953336340465195
2023-05-01,0.0039418290702206435
2023-05-02,0.003960584969618676
2023-05-03,0.0039052485539579755
2023-05-04,0.003885191299153053
2023-05-05,0.003878669804392992
2023-05-06,0.003879660401697765
2023-05-07,0.0038806509990025394
2023-05-08,0.0038628143779293068
2023-05-09,0.0038822048528139434
2023-05-10,0.0038524288869189196
2023-05-11,0.003847412029463742
2023-05-12,0.00384215751712845
2023-05-13,0.0038434092624847933
2023-05-14,0.0038446610078411367
2023-05-15,0.003847881400662047
2023-05-16,0.0038359307497971835
2023-05-17,0.0038781536952462183
2023-05-18,0.003876598434625202
2023-05-19,0.003916613246700391
2023-05-20,0.003917451642340769
2023-05-21,0.003918290037981145
2023-05-22,0.00393439312718642
2023-05-23,0.0039215627849693
2023-05-24,0.003921946381396289
2023-05-25,0.003921957822493934
2023-05-26,0.0039042598479318625
2023-05-27,0.003905195510111504
2023-05-28,0.003906131172291144
2023-05-29,0.003907066834470786
2023-05-30,0.0038874606375536493
2023-05-31,0.003835218718368669
2023-06-01,0.003876953353640565
2023-06-02,0.0039005106705201366
2023-06-03,0.00390142904667962
2023-06-04,0.0039023474228391014
2023-06-05,0.003915202790772836
2023-06-06,0.00394351991711173
2023-06-07,0.003952062595921963
2023-06-08,0.003946357189584217
2023-06-09,0.003936501160382165
2023-06-10,0.0039372932212414025
2023-06-11,0.003938085282100638
2023-06-12,0.003976071127618748
2023-06-13,0.0039343159444353475
2023-06-14,0.003968520236978117
2023-06-15,0.003971758706493863
2023-06-16,0.003971546085355996
2023-06-17,0.003972212730328646
2023-06-18,0.003972879375301296
2023-06-19,0.003973546020273945
2023-06-20,0.0039731435535564335
2023-06-21,0.003972341402093118
2023-06-22,0.003919464457566699
2023-06-23,0.003919105435997768
2023-06-24,0.003920042401037979
2023-06-25,0.003920979366078188
2023-06-26,0.003918713421485729
2023-06-27,0.003912416152769054
2023-06-28,0.0039048702678730887
2023-06-29,0.003908944218768619
2023-06-30,0.003936113439599822
2023-07-01,0.003936898182265355
2023-07-02,0.003937682924930886
2023-07-03,0.0039198378728300225
2023-07-04,0.003920620605321709
2023-07-05,0.003873386845002835
2023-07-06,0.0038613072049225477
2023-07-07,0.003919738544108109
2023-07-08,0.003920709831203122
2023-07-09,0.003921681118298133
2023-07-10,0.003922652405393146
