Date,UBS - WFC Accumulated Oriented Area
2023-03-07,0.003870572387904061
2023-03-08,0.0038703342324987824
2023-03-09,0.0038897861221095335
2023-03-10,0.003827905223621973
2023-03-11,0.0038272022850133858
2023-03-12,0.0038264993464048
2023-03-13,0.0038283597773705494
2023-03-14,0.003831316711133163
2023-03-15,0.003737017206271539
2023-03-16,0.0037822142899915315
2023-03-17,0.0037192039994040907
2023-03-18,0.0037181594650293665
2023-03-19,0.0037171149306546433
2023-03-20,0.0038273563787137666
2023-03-21,0.004101200925056535
2023-03-22,0.004049634072904313
2023-03-23,0.003881798088990898
2023-03-24,0.003871096509860371
2023-03-25,0.0038698635238197036
2023-03-26,0.0038686305377790384
2023-03-27,0.003867776416473391
2023-03-28,0.0038613493103968276
2023-03-29,0.003947056545658169
2023-03-30,0.004025942042181621
2023-03-31,0.004142549003973243
2023-04-01,0.004141405120186691
2023-04-02,0.00414026123640014
2023-04-03,0.004040794287293603
2023-04-04,0.004110387590952898
2023-04-05,0.00407541613216007
2023-04-06,0.004038294156328943
2023-04-07,0.004037218000773861
2023-04-08,0.0040361418452187795
2023-04-09,0.004035065689663698
2023-04-10,0.004002994001539476
2023-04-11,0.004078112397421769
2023-04-12,0.004054946855053235
2023-04-13,0.004084138587069694
2023-04-14,0.004113797429713537
2023-04-15,0.004112889970364709
2023-04-16,0.004111982511015882
2023-04-17,0.0039934161532931235
2023-04-18,0.003971683960658859
2023-04-19,0.0039451784237823
2023-04-20,0.0039234304201301315
2023-04-21,0.0039314992281189575
2023-04-22,0.003930785001561772
2023-04-23,0.003930070775004587
2023-04-24,0.0039473311451727455
2023-04-25,0.003886546694921557
2023-04-26,0.003975280623230498
2023-04-27,0.004007658779041989
2023-04-28,0.003996418164761526
2023-04-29,0.003995550521730738
2023-04-30,0.00399468287869995
2023-05-01,0.003944832910468182
2023-05-02,0.003995034264185373
2023-05-03,0.003929160270023632
2023-05-04,0.003979322358895282
2023-05-05,0.004028771800976404
2023-05-06,0.004027718464866142
2023-05-07,0.004026665128755879
2023-05-08,0.003995583385416434
2023-05-09,0.003978439223884117
2023-05-10,0.003961889314890559
2023-05-11,0.003929895046153163
2023-05-12,0.003972581935373494
2023-05-13,0.0039714889412813415
2023-05-14,0.003970395947189189
2023-05-15,0.003929404806067157
2023-05-16,0.003911093341543267
2023-05-17,0.003854311424839462
2023-05-18,0.003881229277990926
2023-05-19,0.0039346700358202326
2023-05-20,0.003933834631694947
2023-05-21,0.00393299922756966
2023-05-22,0.00390305482523627
2023-05-23,0.003860810435986323
2023-05-24,0.0038556204092277295
2023-05-25,0.003846165391496811
2023-05-26,0.00385515562755342
2023-05-27,0.003854448235001109
2023-05-28,0.0038537408424487983
2023-05-29,0.0038530334498964878
2023-05-30,0.0038260608376993236
2023-05-31,0.0038270438710045823
2023-06-01,0.003884905097982186
2023-06-02,0.0038754027851062908
2023-06-03,0.0038746942504741767
2023-06-04,0.003873985715842062
2023-06-05,0.003911827850092029
2023-06-06,0.003906845425249487
2023-06-07,0.0038697029012552337
2023-06-08,0.00385612307374703
2023-06-09,0.0038603009055308305
2023-06-10,0.0038596778730699975
2023-06-11,0.0038590548406091654
2023-06-12,0.003879502752377791
2023-06-13,0.003844824531152165
2023-06-14,0.0038837951850826677
2023-06-15,0.003866521685307041
2023-06-16,0.0038721328162841097
2023-06-17,0.0038715108710674325
2023-06-18,0.0038708889258507557
2023-06-19,0.0038702669806340785
2023-06-20,0.0038540634805271493
2023-06-21,0.003860452838624436
2023-06-22,0.003872569281598807
2023-06-23,0.0038792401044781613
2023-06-24,0.0038784708794832386
2023-06-25,0.0038777016544883163
2023-06-26,0.0038563635851552257
2023-06-27,0.003873188497589617
2023-06-28,0.0038814300258723858
2023-06-29,0.0038109364232250223
2023-06-30,0.0038212802986908674
2023-07-01,0.0038207101733772216
2023-07-02,0.0038201400480635753
2023-07-03,0.0038051151079529213
2023-07-04,0.0038046115327631655
2023-07-05,0.0037601552659870053
2023-07-06,0.003751525414575218
2023-07-07,0.003793647611431489
2023-07-08,0.003793093805449984
2023-07-09,0.003792539999468479
2023-07-10,0.003791986193486974
