Date,UBS - MUFG Accumulated Oriented Area
2021-03-16,0.002151027551586813
2021-03-17,0.0021558471472209618
2021-03-18,0.0020732275988639606
2021-03-19,0.0020588858097885495
2021-03-20,0.002059382959896103
2021-03-21,0.0020598801100036564
2021-03-22,0.002065528964018909
2021-03-23,0.0021324667667796844
2021-03-24,0.0021607159181544822
2021-03-25,0.002132080089265214
2021-03-26,0.0021244517972691087
2021-03-27,0.0021247001452359715
2021-03-28,0.0021249484932028342
2021-03-29,0.0021627681449735044
2021-03-30,0.0022038738066434945
2021-03-31,0.0022630633389350706
2021-04-01,0.0022615759741585126
2021-04-02,0.0022613962457953725
2021-04-03,0.0022612165174322324
2021-04-04,0.0022610367890690927
2021-04-05,0.0022520114529286663
2021-04-06,0.002293712414514737
2021-04-07,0.0022900425289134525
2021-04-08,0.0023148782962451597
2021-04-09,0.002302475112270939
2021-04-10,0.0023021095993036047
2021-04-11,0.0023017440863362694
2021-04-12,0.002311499150840687
2021-04-13,0.0022550047155260114
2021-04-14,0.0022414993209013178
2021-04-15,0.0022377717957244784
2021-04-16,0.002254724800122564
2021-04-17,0.002254466210555474
2021-04-18,0.0022542076209883847
2021-04-19,0.00224991746723487
2021-04-20,0.002244957259992386
2021-04-21,0.0022094229605039077
2021-04-22,0.0022133744699167515
2021-04-23,0.002175777338580538
2021-04-24,0.0021756317685030797
2021-04-25,0.002175486198425622
2021-04-26,0.0022002466234235397
2021-04-27,0.002171047279242771
2021-04-28,0.0021941642457685654
2021-04-29,0.0021639208700396507
2021-04-30,0.002187243618312868
2021-05-01,0.0021870657419659047
2021-05-02,0.0021868878656189404
2021-05-03,0.0021751284471266375
2021-05-04,0.002148911794092081
2021-05-05,0.0021692500958354604
2021-05-06,0.002115616090364301
2021-05-07,0.0021250663794663144
2021-05-08,0.002125079336488746
2021-05-09,0.0021250922935111775
2021-05-10,0.0020960098255620122
2021-05-11,0.0021068579384870235
2021-05-12,0.002132297380125569
2021-05-13,0.0021001034894680345
2021-05-14,0.0020717428251716967
2021-05-15,0.0020719299869535386
2021-05-16,0.0020721171487353804
2021-05-17,0.002050343020758058
2021-05-18,0.0020229378151018183
2021-05-19,0.0019926698901312034
2021-05-20,0.002000794660508354
2021-05-21,0.002034349826338573
2021-05-22,0.0020345744723584483
2021-05-23,0.002034799118378324
2021-05-24,0.0020020019522687567
2021-05-25,0.0020162370923517375
2021-05-26,0.0020186407761493465
2021-05-27,0.0020442003292885486
2021-05-28,0.002043137472193093
2021-05-29,0.0020432650507934864
2021-05-30,0.00204339262939388
2021-05-31,0.0020435202079942738
2021-06-01,0.002050128923836936
2021-06-02,0.002035595779490679
2021-06-03,0.002032565269812111
2021-06-04,0.002031763601103094
2021-06-05,0.0020319459619484895
2021-06-06,0.0020321283227938843
2021-06-07,0.0020401662659070624
2021-06-08,0.0020424198138247565
2021-06-09,0.002061803545237171
2021-06-10,0.0020669346704446836
2021-06-11,0.002087054593149614
2021-06-12,0.002087012680114021
2021-06-13,0.002086970767078428
2021-06-14,0.0021180755715936098
2021-06-15,0.002120636380624312
2021-06-16,0.002098909986069008
2021-06-17,0.002096372774836399
2021-06-18,0.002126410085996601
2021-06-19,0.0021261869843626525
2021-06-20,0.002125963882728704
2021-06-21,0.002088549902957316
2021-06-22,0.002069848180276311
2021-06-23,0.0021043669252813553
2021-06-24,0.00209338580572231
2021-06-25,0.002066607421218837
2021-06-26,0.002066568159796921
2021-06-27,0.0020665288983750044
2021-06-28,0.0020733789886089463
2021-06-29,0.002081399852353701
2021-06-30,0.002092315988305553
2021-07-01,0.002091248029395561
2021-07-02,0.002094907483348573
2021-07-03,0.002094783653927599
2021-07-04,0.0020946598245066245
2021-07-05,0.00209453599508565
2021-07-06,0.0020953150891213886
2021-07-07,0.002098689052491939
2021-07-08,0.0020920512670789477
2021-07-09,0.0019856700716299404
2021-07-10,0.0019857292870936365
2021-07-11,0.0019857885025573335
2021-07-12,0.002026363657016237
2021-07-13,0.00201367338136292
2021-07-14,0.002064623559415926
2021-07-15,0.0020692092043211943
2021-07-16,0.0020998646631423595
2021-07-17,0.002099668172040747
2021-07-18,0.0020994716809391322
2021-07-19,0.0021241097893736818
2021-07-20,0.002192169479809591
2021-07-21,0.002222992650521669
2021-07-22,0.002252414247359917
2021-07-23,0.0022804054817017155
2021-07-24,0.0022799346244016397
2021-07-25,0.0022794637671015635
2021-07-26,0.002298805457790777
2021-07-27,0.002285877279192836
2021-07-28,0.0022688828389299844
2021-07-29,0.0023127731889609907
2021-07-30,0.0023351908578246516
2021-07-31,0.0023346281955502405
2021-08-01,0.002334065533275829
2021-08-02,0.002320490761986007
2021-08-03,0.0023378748637310678
2021-08-04,0.0023401221433106013
2021-08-05,0.0023458282344178136
2021-08-06,0.002349704382746919
2021-08-07,0.002349201020796037
2021-08-08,0.002348697658845154
2021-08-09,0.0023389163677243344
2021-08-10,0.002340981566524302
2021-08-11,0.002308029419594104
2021-08-12,0.0023046507914351783
2021-08-13,0.0023258408911707453
2021-08-14,0.00232550670860777
2021-08-15,0.0023251725260447953
2021-08-16,0.0023250856903196107
2021-08-17,0.0023208098090784154
2021-08-18,0.0023195378546564194
2021-08-19,0.0023278759698280487
2021-08-20,0.0023146672640142283
2021-08-21,0.0023142281115832095
2021-08-22,0.002313788959152191
2021-08-23,0.002320183549800179
2021-08-24,0.002325294640492631
2021-08-25,0.0023416833010905663
2021-08-26,0.002323957382023452
2021-08-27,0.0023315243396898914
2021-08-28,0.002331074998674983
2021-08-29,0.002330625657660074
2021-08-30,0.002330481823413717
2021-08-31,0.002299790836840582
2021-09-01,0.0022782438480292233
2021-09-02,0.0022904410595504456
2021-09-03,0.0022381823153097176
2021-09-04,0.00223803554126003
2021-09-05,0.0022378887672103425
2021-09-06,0.0022377419931606545
2021-09-07,0.0022299556975517885
2021-09-08,0.002209334025477823
2021-09-09,0.0021886941384562926
2021-09-10,0.002186835332244086
2021-09-11,0.002186868590727076
2021-09-12,0.0021869018492100666
2021-09-13,0.002161133197097356
2021-09-14,0.00216446245100762
2021-09-15,0.002141847273265944
2021-09-16,0.002153365522802641
2021-09-17,0.002149512887315993
2021-09-18,0.0021497015311000888
2021-09-19,0.002149890174884185
2021-09-20,0.0021553600366903806
2021-09-21,0.002020160254872362
2021-09-22,0.001981768387703048
2021-09-23,0.001940771945940911
2021-09-24,0.0019259757055376382
2021-09-25,0.0019266267973130846
2021-09-26,0.001927277889088531
2021-09-27,0.0018370291076201723
2021-09-28,0.0019209721977270207
2021-09-29,0.0019358030186397363
2021-09-30,0.0020058328482487147
2021-10-01,0.0020421562771787234
2021-10-02,0.0020424845625673345
2021-10-03,0.002042812847955946
2021-10-04,0.002140908150656472
2021-10-05,0.0020846012757081284
2021-10-06,0.00202932798337854
2021-10-07,0.002065000247882947
2021-10-08,0.0020855537175024363
2021-10-09,0.002085691531170424
2021-10-10,0.002085829344838411
2021-10-11,0.0020835653257239963
2021-10-12,0.002086128852450844
2021-10-13,0.0021188377176145504
2021-10-14,0.0021519424975843682
2021-10-15,0.0021305933413624896
2021-10-16,0.0021305975047618774
2021-10-17,0.0021306016681612644
2021-10-18,0.0021327649870923333
2021-10-19,0.0021481140093433976
2021-10-20,0.0021402097493295165
2021-10-21,0.0021548424555031705
2021-10-22,0.0021773552541200273
2021-10-23,0.0021771518143409684
2021-10-24,0.0021769483745619086
2021-10-25,0.0021940435842798083
2021-10-26,0.002219870698751342
2021-10-27,0.002241306618275228
2021-10-28,0.0022535424756772397
2021-10-29,0.0022589931972157975
2021-10-30,0.002258329430863339
2021-10-31,0.00225766566451088
2021-11-01,0.0022810027265203073
2021-11-02,0.0022862105953858924
2021-11-03,0.0022844102552946706
2021-11-04,0.0022558941712621282
2021-11-05,0.002266249213035366
2021-11-06,0.002265706977235854
2021-11-07,0.0022651647414363416
2021-11-08,0.002251528171514534
2021-11-09,0.0022716139524083514
2021-11-10,0.00223930749134008
2021-11-11,0.0022420588851371753
2021-11-12,0.0022269902194832093
2021-11-13,0.0022265839242060527
2021-11-14,0.0022261776289288966
2021-11-15,0.002205227038292786
2021-11-16,0.0022175926783459324
2021-11-17,0.0022535011244561817
2021-11-18,0.002225142486196686
2021-11-19,0.002185715907820218
2021-11-20,0.0021852689974646506
2021-11-21,0.0021848220871090837
2021-11-22,0.0021791344762826697
2021-11-23,0.0021838565087985147
2021-11-24,0.002196993951207187
2021-11-25,0.002196533775316034
2021-11-26,0.002182214614719501
2021-11-27,0.0021816145515510714
2021-11-28,0.002181014488382641
2021-11-29,0.0021943825054282894
2021-11-30,0.0022530994182478176
2021-12-01,0.0022180856583647246
2021-12-02,0.002236957562780976
2021-12-03,0.0022276239120414248
2021-12-04,0.0022270051485491354
2021-12-05,0.002226386385056848
2021-12-06,0.002221832338197473
2021-12-07,0.0022309679108209017
2021-12-08,0.002229381446073538
2021-12-09,0.0022373814428003546
2021-12-10,0.0022298077175402185
2021-12-11,0.002229296012386358
2021-12-12,0.002228784307232498
2021-12-13,0.002235821687212027
2021-12-14,0.0022120491377673546
2021-12-15,0.00217821591022604
2021-12-16,0.0021850640502919074
2021-12-17,0.0021632025344206192
2021-12-18,0.002162842536065395
2021-12-19,0.0021624825377101714
2021-12-20,0.002197295150419429
2021-12-21,0.002191482802307542
2021-12-22,0.002220766641022352
2021-12-23,0.0022338827595261876
2021-12-24,0.0022333613703532512
2021-12-25,0.0022328399811803153
2021-12-26,0.0022323185920073802
2021-12-27,0.0022811565418978125
2021-12-28,0.002285739846673478
2021-12-29,0.0022735439481975407
2021-12-30,0.002271914711265496
2021-12-31,0.002258606794774317
2022-01-01,0.002257935079717976
2022-01-02,0.0022572633646616353
2022-01-03,0.002266002594739829
2022-01-04,0.0022883734688077173
2022-01-05,0.002266054473542969
2022-01-06,0.002305906984586429
2022-01-07,0.0023178357699822436
2022-01-08,0.002317531713196678
2022-01-09,0.002317227656411112
2022-01-10,0.002312343934004837
2022-01-11,0.002313124263804091
2022-01-12,0.002316764727259402
2022-01-13,0.0023187449373185142
2022-01-14,0.002319226655449678
2022-01-15,0.002319243322443668
2022-01-16,0.0023192599894376583
2022-01-17,0.0023192766564316485
2022-01-18,0.002317685308633831
2022-01-19,0.002316091593358512
2022-01-20,0.002320405298090623
2022-01-21,0.0023145865645104154
2022-01-22,0.0023142715009845287
2022-01-23,0.002313956437458642
2022-01-24,0.0022787801198632532
2022-01-25,0.002274774178137415
2022-01-26,0.0022805977429295955
2022-01-27,0.0022634849570578835
2022-01-28,0.002256168373798239
2022-01-29,0.002256198405602372
2022-01-30,0.0022562284374065054
2022-01-31,0.0022612265952109654
2022-02-01,0.00228784870174977
2022-02-02,0.0023169515226633937
2022-02-03,0.0023045544203678095
2022-02-04,0.002313386743556167
2022-02-05,0.0023134034719104525
2022-02-06,0.0023134202002647376
2022-02-07,0.002322058437508268
2022-02-08,0.0023193042061194317
2022-02-09,0.0023028337812547057
2022-02-10,0.0022988106112591397
2022-02-11,0.0023021367464749073
2022-02-12,0.0023021787432939327
2022-02-13,0.0023022207401129586
2022-02-14,0.0023284012269276866
2022-02-15,0.002306186217468634
2022-02-16,0.0023122209208028426
2022-02-17,0.002309421197580865
2022-02-18,0.002306329213611562
2022-02-19,0.0023063107228532766
2022-02-20,0.0023062922320949914
2022-02-21,0.0023062737413367057
2022-02-22,0.0023145595336276636
2022-02-23,0.0023213595437366437
2022-02-24,0.002334029299442342
2022-02-25,0.002322705440476019
2022-02-26,0.0023229182328214277
2022-02-27,0.0023231310251668347
2022-02-28,0.0023464073566919156
2022-03-01,0.0024117580736638194
2022-03-02,0.0023576166235010462
2022-03-03,0.002318272984167995
2022-03-04,0.0023174918901335204
2022-03-05,0.0023179599354105985
2022-03-06,0.002318427980687677
2022-03-07,0.0023689031167286674
2022-03-08,0.0025265108196176485
2022-03-09,0.0024267027901901674
2022-03-10,0.0024186383248253145
2022-03-11,0.002405869062447361
2022-03-12,0.002406250065356854
2022-03-13,0.0024066310682663477
2022-03-14,0.0023350426451016915
2022-03-15,0.0023033293457497515
2022-03-16,0.0022464549600083746
2022-03-17,0.0022285264083689305
2022-03-18,0.002229927512336263
2022-03-19,0.002230336036960171
2022-03-20,0.0022307445615840794
2022-03-21,0.0022160592782985277
2022-03-22,0.0021547140310444
2022-03-23,0.002191153072569466
2022-03-24,0.0021829094779582175
2022-03-25,0.002165811038741257
2022-03-26,0.0021663476651433426
2022-03-27,0.002166884291545429
2022-03-28,0.0021992102416478728
2022-03-29,0.002183510261366827
2022-03-30,0.0021985403903842446
2022-03-31,0.0022105437095442165
2022-04-01,0.002204178487566125
2022-04-02,0.0022042297246538086
2022-04-03,0.0022042809617414927
2022-04-04,0.002206376541580324
2022-04-05,0.002202921135676996
2022-04-06,0.002199262789638155
2022-04-07,0.0022042244100463028
2022-04-08,0.002201170069029539
2022-04-09,0.002201127928102868
2022-04-10,0.0022010857871761972
2022-04-11,0.002191775157240014
2022-04-12,0.0021799913823031957
2022-04-13,0.0021904760214517577
2022-04-14,0.0021896232464358326
2022-04-15,0.002189643083993724
2022-04-16,0.0021896629215516165
2022-04-17,0.0021896827591095093
2022-04-18,0.0021719221029453846
2022-04-19,0.002198449648929528
2022-04-20,0.0021616710996126536
2022-04-21,0.0021626166959783704
2022-04-22,0.0022009600291257826
2022-04-23,0.0022009903172044275
2022-04-24,0.002201020605283072
2022-04-25,0.002216751507114988
2022-04-26,0.0022325176449346363
2022-04-27,0.0022753003351691716
2022-04-28,0.002218484019540858
2022-04-29,0.0022091255808154775
2022-04-30,0.0022091536033072685
2022-05-01,0.002209181625799059
2022-05-02,0.002202116009171644
2022-05-03,0.0021812616429252463
2022-05-04,0.0021769287141020456
2022-05-05,0.0021971919222292095
2022-05-06,0.002154048143183431
2022-05-07,0.0021541886892223376
2022-05-08,0.0021543292352612445
2022-05-09,0.0021839871356004147
2022-05-10,0.002283724193595457
2022-05-11,0.00233785734251716
2022-05-12,0.002293808051774311
2022-05-13,0.0023162078117918944
2022-05-14,0.0023160597652865586
2022-05-15,0.002315911718781223
2022-05-16,0.0022711828801861714
2022-05-17,0.002429435967433561
2022-05-18,0.00240478414448414
2022-05-19,0.002456234075948086
2022-05-20,0.00243992612015477
2022-05-21,0.002439541411712317
2022-05-22,0.002439156703269864
2022-05-23,0.002443666341572828
2022-05-24,0.002470814247359597
2022-05-25,0.002444841087909821
2022-05-26,0.0024558672408667207
2022-05-27,0.0024656677027628865
2022-05-28,0.00246535223739339
2022-05-29,0.0024650367720238943
2022-05-30,0.002464721306654398
2022-05-31,0.002516873265828621
2022-06-01,0.0024880093930608506
2022-06-02,0.0025166951247282917
2022-06-03,0.002502870485421953
2022-06-04,0.002502288119734957
2022-06-05,0.0025017057540479607
2022-06-06,0.002517015506992899
2022-06-07,0.002500750363680139
2022-06-08,0.002427581726498782
2022-06-09,0.0023628596384224474
2022-06-10,0.0023188344131082196
2022-06-11,0.002318338134243792
2022-06-12,0.0023178418553793656
2022-06-13,0.00214083340153516
2022-06-14,0.0021045164084753237
2022-06-15,0.002086503891864889
2022-06-16,0.0019249300432752229
2022-06-17,0.0021471858469376036
2022-06-18,0.0021469285009374285
2022-06-19,0.002146671154937255
2022-06-20,0.0021464138089370807
2022-06-21,0.0020063653481431306
2022-06-22,0.002094246871802816
2022-06-23,0.0020679314460120045
2022-06-24,0.002209483780275307
2022-06-25,0.00220916487607557
2022-06-26,0.0022088459718758347
2022-06-27,0.0022620432044847746
2022-06-28,0.0022158257099519365
2022-06-29,0.0022126856135919496
2022-06-30,0.0022500956611786866
2022-07-01,0.002148971340148451
2022-07-02,0.0021486655617663523
2022-07-03,0.0021483597833842527
2022-07-04,0.002148054005002153
2022-07-05,0.002104598714095485
2022-07-06,0.002197758080544136
2022-07-07,0.002167541601353619
2022-07-08,0.002143215478286657
2022-07-09,0.0021429119341660413
2022-07-10,0.0021426083900454255
2022-07-11,0.002091827138425801
2022-07-12,0.0021559717832432966
2022-07-13,0.0021355967725724336
2022-07-14,0.002261218732627388
2022-07-15,0.0023673877410091498
2022-07-16,0.002366783683755859
2022-07-17,0.0023661796265025685
2022-07-18,0.0023999714888256296
2022-07-19,0.002411735228155614
2022-07-20,0.002387719696581388
2022-07-21,0.0024809491347308767
2022-07-22,0.002415634764278386
2022-07-23,0.0024150768689219265
2022-07-24,0.0024145189735654657
2022-07-25,0.002395853417227394
2022-07-26,0.001985258022955897
2022-07-27,0.0019538567526712347
2022-07-28,0.002055021680066687
2022-07-29,0.0019783284046624287
2022-07-30,0.0019783271685707465
2022-07-31,0.0019783259324790644
2022-08-01,0.0019621887451946856
2022-08-02,0.002075323377034794
2022-08-03,0.0021880184481115014
2022-08-04,0.0024343009145104504
2022-08-05,0.0023416009734261167
2022-08-06,0.0023410727405026267
2022-08-07,0.0023405445075791362
2022-08-08,0.002391413697095893
2022-08-09,0.0024154044557845064
2022-08-10,0.0024022613583561357
2022-08-11,0.002422486259893348
2022-08-12,0.0024299877480256924
2022-08-13,0.0024294519249459393
2022-08-14,0.0024289161018661866
2022-08-15,0.002410313659650007
2022-08-16,0.0024316976961908186
2022-08-17,0.002377587872815688
2022-08-18,0.0023962144733338194
2022-08-19,0.0023551136555206307
2022-08-20,0.0023545707100873815
2022-08-21,0.0023540277646541324
2022-08-22,0.0022868137318814564
2022-08-23,0.00226483711363743
2022-08-24,0.002222329253454523
2022-08-25,0.002249455944742594
2022-08-26,0.0022403223392787074
2022-08-27,0.002239863831035004
2022-08-28,0.002239405322791301
2022-08-29,0.002322386769500918
2022-08-30,0.0023512247550736436
2022-08-31,0.0023880150450613794
2022-09-01,0.002324967138448899
2022-09-02,0.0023710846856335377
2022-09-03,0.0023704216400576173
2022-09-04,0.002369758594481697
2022-09-05,0.002369095548905776
2022-09-06,0.0024978704720441326
2022-09-07,0.0026090601973269307
2022-09-08,0.0026176041741981576
2022-09-09,0.0027018754672551775
2022-09-10,0.002700969063513063
2022-09-11,0.002700062659770952
2022-09-12,0.002811971428991309
2022-09-13,0.0029373846399989127
2022-09-14,0.0027988843305026285
2022-09-15,0.002853999182019098
2022-09-16,0.0026803806982823976
2022-09-17,0.002679445202925588
2022-09-18,0.0026785097075687774
2022-09-19,0.0026602102809622683
2022-09-20,0.002629073480392299
2022-09-21,0.00256105190927012
2022-09-22,0.002449541295317349
2022-09-23,0.002408959199690949
2022-09-24,0.0024081006633180978
2022-09-25,0.002407242126945245
2022-09-26,0.0025144764433775516
2022-09-27,0.00255702735986537
2022-09-28,0.002663170494394396
2022-09-29,0.002701611674637925
2022-09-30,0.0027717700961578822
2022-10-01,0.0027704456023263007
2022-10-02,0.0027691211084947174
2022-10-03,0.0028063725400807042
2022-10-04,0.003069905304861237
2022-10-05,0.0030087929082121398
2022-10-06,0.0028357703604829565
2022-10-07,0.0028836788627601985
2022-10-08,0.002882244928771165
2022-10-09,0.002880810994782132
2022-10-10,0.0028517198834077276
2022-10-11,0.0026900614174062295
2022-10-12,0.0027132266873514995
2022-10-13,0.002825160855796799
2022-10-14,0.002672948856720729
2022-10-15,0.0026715958175263827
2022-10-16,0.002670242778332033
2022-10-17,0.002650151810407581
2022-10-18,0.002806318669549042
2022-10-19,0.002756852741658143
2022-10-20,0.0027291982629599736
2022-10-21,0.00253269850685864
2022-10-22,0.0025316425294480043
2022-10-23,0.0025305865520373703
2022-10-24,0.0026368653545366144
2022-10-25,0.0030994373269431852
2022-10-26,0.0029509695952423115
2022-10-27,0.0029743347130897677
2022-10-28,0.003071742109737863
2022-10-29,0.0030703243735023607
2022-10-30,0.003068906637266859
2022-10-31,0.002935244397248337
2022-11-01,0.002958015875094517
2022-11-02,0.0028875131403692505
2022-11-03,0.002887118680827057
2022-11-04,0.0030178127176113513
2022-11-05,0.0030165198029863186
2022-11-06,0.003015226888361284
2022-11-07,0.0030360543400358396
2022-11-08,0.0029935208750761543
2022-11-09,0.0030426593794510336
2022-11-10,0.0031832585308599636
2022-11-11,0.003512672983599268
2022-11-12,0.003511182225215166
2022-11-13,0.003509691466831063
2022-11-14,0.0033603711261799164
2022-11-15,0.0033760075793540564
2022-11-16,0.003364788361788414
2022-11-17,0.0033495615641944746
2022-11-18,0.0033664471655558614
2022-11-19,0.0033651404899666675
2022-11-20,0.003363833814377474
2022-11-21,0.0033681519774762165
2022-11-22,0.003310435164664425
2022-11-23,0.0033109423054666198
2022-11-24,0.003309796494081424
2022-11-25,0.0032026359397534206
2022-11-26,0.00320175903857628
2022-11-27,0.0032008821373991415
2022-11-28,0.0031312904714186963
2022-11-29,0.003104753746179383
2022-11-30,0.003141533178488934
2022-12-01,0.0031383413139482595
2022-12-02,0.003118892393598381
2022-12-03,0.0031181472188720485
2022-12-04,0.0031174020441457166
2022-12-05,0.0031979124082305724
2022-12-06,0.0031412973547495287
2022-12-07,0.0030930099750201773
2022-12-08,0.0030906109227377414
2022-12-09,0.003079640437221026
2022-12-10,0.003078901095756056
2022-12-11,0.003078161754291084
2022-12-12,0.00308162950362486
2022-12-13,0.003123106122123035
2022-12-14,0.0030931577255600383
2022-12-15,0.0030557949626291445
2022-12-16,0.0029546962353178543
2022-12-17,0.002954079402386592
2022-12-18,0.0029534625694553297
2022-12-19,0.002923196546587721
2022-12-20,0.0024298654364655905
2022-12-21,0.0023280476192735263
2022-12-22,0.0023081419107399545
2022-12-23,0.0022525114225748397
2022-12-24,0.00225316460090529
2022-12-25,0.00225381777923574
2022-12-26,0.0022544709575661897
2022-12-27,0.002223746902208749
2022-12-28,0.0022401656767544985
2022-12-29,0.0022856221700965486
2022-12-30,0.0022385503598516578
2022-12-31,0.002239238974174256
2023-01-01,0.0022399275884968546
2023-01-02,0.002240616202819452
2023-01-03,0.002169724370956477
2023-01-04,0.0019928967822248045
2023-01-05,0.0021126018436896585
2023-01-06,0.0020752990556687913
2023-01-07,0.002076039719232314
2023-01-08,0.0020767803827958366
2023-01-09,0.0020977203473379795
2023-01-10,0.0021253070921321174
2023-01-11,0.002100724074026746
2023-01-12,0.0019624696114396564
2023-01-13,0.0018809064248951843
2023-01-14,0.001882269475406036
2023-01-15,0.001883632525916888
2023-01-16,0.0018849955764277389
2023-01-17,0.001882710444324475
2023-01-18,0.0018922725150386736
2023-01-19,0.0019290618570573896
2023-01-20,0.001906631145571496
2023-01-21,0.0019075320515399815
2023-01-22,0.0019084329575084667
2023-01-23,0.001914849525985403
2023-01-24,0.0018965154746438814
2023-01-25,0.0018674662212004435
2023-01-26,0.0018486897941886453
2023-01-27,0.0018580151337931187
2023-01-28,0.00185909259443373
2023-01-29,0.0018601700550743409
2023-01-30,0.0018776672182433864
2023-01-31,0.0018872702876549649
2023-02-01,0.0018646354632533106
2023-02-02,0.0018864743593733667
2023-02-03,0.0018888699238386712
2023-02-04,0.0018895455643321458
2023-02-05,0.0018902212048256203
2023-02-06,0.001939142787600112
2023-02-07,0.0018913698957209073
2023-02-08,0.001895540654705499
2023-02-09,0.0018881563313692044
2023-02-10,0.0018828755906676097
2023-02-11,0.0018837209875632913
2023-02-12,0.0018845663844589725
2023-02-13,0.001858374517860913
2023-02-14,0.0018392043427999858
2023-02-15,0.0018416551531531048
2023-02-16,0.001860327187680944
2023-02-17,0.0018593895098729337
2023-02-18,0.0018601689850347666
2023-02-19,0.0018609484601965997
2023-02-20,0.001861727935358432
2023-02-21,0.0018843091047301423
2023-02-22,0.0019044698479010716
2023-02-23,0.0018910250791803395
2023-02-24,0.0019327202471463004
2023-02-25,0.0019333530470317089
2023-02-26,0.0019339858469171176
2023-02-27,0.0019099849464583635
2023-02-28,0.0019136294451960797
2023-03-01,0.0019286592848106116
2023-03-02,0.0019557363344986896
2023-03-03,0.0018989231036686568
2023-03-04,0.0018995117047939517
2023-03-05,0.0019001003059192462
2023-03-06,0.0018967288875501186
2023-03-07,0.0019389915306508641
2023-03-08,0.0019316299873289766
2023-03-09,0.0019648667519420356
2023-03-10,0.0021062927460419258
2023-03-11,0.0021067086678857863
2023-03-12,0.0021071245897296468
2023-03-13,0.002177468874870356
2023-03-14,0.0023297218303621305
2023-03-15,0.002285065042454822
2023-03-16,0.0022373781324312274
2023-03-17,0.002242925721640798
2023-03-18,0.002243081087341707
2023-03-19,0.0022432364530426156
2023-03-20,0.002190001946037258
2023-03-21,0.002302803205183384
2023-03-22,0.0022783110035901693
2023-03-23,0.002219108791904769
2023-03-24,0.002209902790033966
2023-03-25,0.0022100372603321775
2023-03-26,0.00221017173063039
2023-03-27,0.0021969467733252523
2023-03-28,0.0021556269974865308
2023-03-29,0.0022183735160780527
2023-03-30,0.002300597970907867
2023-03-31,0.002315330580343289
2023-04-01,0.0023151577762699927
2023-04-02,0.002314984972196696
2023-04-03,0.002256233257053845
2023-04-04,0.0022813509851857604
2023-04-05,0.0022759814996242316
2023-04-06,0.002274229431321455
2023-04-07,0.002274202334729935
2023-04-08,0.002274175238138414
2023-04-09,0.0022741481415468937
2023-04-10,0.002277461391477161
2023-04-11,0.0023011018411826286
2023-04-12,0.002301387304855654
2023-04-13,0.002313592013241453
2023-04-14,0.002317000259559214
2023-04-15,0.002316853294070089
2023-04-16,0.002316706328580963
2023-04-17,0.0022635208577233886
2023-04-18,0.0022610910632827105
2023-04-19,0.002220659921540586
2023-04-20,0.002257695401763654
2023-04-21,0.0022957260518608243
2023-04-22,0.0022958259461448036
2023-04-23,0.002295925840428783
2023-04-24,0.0023371359275815165
2023-04-25,0.0023194717101111565
2023-04-26,0.002334596574685116
2023-04-27,0.002276258823292511
2023-04-28,0.002359446911373078
2023-04-29,0.0023593498663356813
2023-04-30,0.0023592528212982838
2023-05-01,0.0023367400081598113
2023-05-02,0.002409071330014419
2023-05-03,0.0023713859320740474
2023-05-04,0.002359689242029608
2023-05-05,0.0022726033976921316
2023-05-06,0.002272624227392
2023-05-07,0.002272645057091868
2023-05-08,0.0022566420280973167
2023-05-09,0.002207938824492421
2023-05-10,0.0022094786116151196
2023-05-11,0.0021529052957309264
2023-05-12,0.002163502109485793
2023-05-13,0.0021637826303522035
2023-05-14,0.002164063151218614
2023-05-15,0.0019666556074186443
2023-05-16,0.0019961025565755526
2023-05-17,0.0018706549473559999
2023-05-18,0.0019023539984064496
2023-05-19,0.0020240809361877716
2023-05-20,0.0020244429051048526
2023-05-21,0.0020248048740219337
2023-05-22,0.0019910393541708237
2023-05-23,0.0020387442582338205
2023-05-24,0.002020333638355348
2023-05-25,0.0020724452720193433
2023-05-26,0.0020978173628686545
2023-05-27,0.0020980638235793426
2023-05-28,0.0020983102842900303
2023-05-29,0.002098556745000719
2023-05-30,0.0020185030830725415
2023-05-31,0.001994328082429531
2023-06-01,0.0017508132094063865
2023-06-02,0.0017385155606753182
2023-06-03,0.0017393499257529728
2023-06-04,0.0017401842908306268
2023-06-05,0.001803324516184948
2023-06-06,0.0017703409722983397
2023-06-07,0.0018291095576935448
2023-06-08,0.0018114486718410652
2023-06-09,0.0017937081471653116
2023-06-10,0.0017943781046405403
2023-06-11,0.001795048062115769
2023-06-12,0.0018188571454493898
2023-06-13,0.001778782878974512
2023-06-14,0.0017646543704864692
2023-06-15,0.0017576402852732805
2023-06-16,0.001797508666579516
2023-06-17,0.001798135442048288
2023-06-18,0.0017987622175170601
2023-06-19,0.0017993889929858323
2023-06-20,0.0018265579776307226
2023-06-21,0.0017538577253099251
2023-06-22,0.0016744838143938129
2023-06-23,0.00176602041203929
2023-06-24,0.0017668750849728846
2023-06-25,0.0017677297579064793
2023-06-26,0.0017975408126233354
2023-06-27,0.001729820443932733
2023-06-28,0.0017112914785026594
2023-06-29,0.001560443316396651
2023-06-30,0.0015689907398280876
2023-07-01,0.0015701169411155916
2023-07-02,0.0015712431424030964
2023-07-03,0.0015167785117597068
2023-07-04,0.001517968929965745
2023-07-05,0.0015465847558472088
