Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,52.93,55.57,52.82,53.169998,51.710785,1118600
2019-01-03,52.91,53.93,51.540001,52.459999,51.020275,747100
2019-01-04,51.0,55.990002,51.0,54.5,53.004284,961500
2019-01-07,54.5,55.540001,52.09,52.470001,51.030003,877600
2019-01-08,51.919998,53.490002,51.400002,52.5,51.059177,655500
2019-01-09,52.990002,53.630001,50.700001,51.73,50.310303,1040300
2019-01-10,51.950001,52.200001,50.169998,52.099998,50.670147,603800
2019-01-11,51.5,51.759998,50.040001,51.439999,50.028267,1031600
2019-01-14,52.0,52.0,50.200001,51.209999,49.804577,579200
2019-01-15,51.040001,52.029999,50.540001,51.799999,50.378376,607200
2019-01-16,52.0,53.0,51.669998,52.34,50.903564,451800
2019-01-17,51.889999,54.0,51.889999,53.299999,51.837219,543700
2019-01-18,54.200001,54.790001,53.349998,54.630001,53.130726,418600
2019-01-22,55.049999,55.5,50.98,51.950001,50.524265,1072400
2019-01-23,51.25,52.439999,49.0,50.330002,48.94873,1402100
2019-01-24,51.119999,51.119999,49.16,49.650002,48.287392,1003200
2019-01-25,49.57,51.0,49.34,50.560001,49.172421,399300
2019-01-28,50.790001,50.790001,49.73,50.009998,48.637516,413200
2019-01-29,49.720001,51.439999,49.720001,51.0,49.600342,525100
2019-01-30,51.299999,51.5,50.009998,50.720001,49.328022,474200
2019-01-31,51.0,52.209999,50.400002,50.400002,49.016811,706800
2019-02-01,50.5,51.779999,48.52,49.610001,48.248486,1383700
2019-02-04,49.880001,51.150002,49.299999,50.189999,48.812572,937500
2019-02-05,49.91,51.169998,49.91,51.02,49.619789,587200
2019-02-06,50.73,51.669998,50.52,50.810001,49.415554,497800
2019-02-07,50.650002,51.400002,49.82,50.209999,48.832016,488700
2019-02-08,50.240002,51.139999,49.689999,50.459999,49.075161,463600
2019-02-11,51.0,51.490002,50.509998,51.080002,49.67815,490800
2019-02-12,51.93,52.080002,51.16,51.419998,50.008812,426400
2019-02-13,51.98,53.23,51.790001,52.790001,51.341213,415800
2019-02-14,52.849998,53.77,52.150002,52.91,51.457916,704300
2019-02-15,53.330002,53.98,53.099998,53.169998,51.710785,260000
2019-02-19,53.75,54.98,53.189999,54.59,53.091808,519300
2019-02-20,54.580002,55.5,54.119999,54.419998,52.926479,346000
2019-02-21,54.389999,55.75,53.75,55.529999,54.00602,443300
2019-02-22,55.869999,56.5,55.52,56.290001,54.745159,314600
2019-02-25,57.119999,58.139999,56.779999,57.259998,55.68853,513400
2019-02-26,57.0,57.25,55.830002,55.830002,54.297783,544100
2019-02-27,55.490002,56.209999,55.130001,55.57,54.044922,369200
2019-02-28,55.07,55.849998,54.82,55.23,53.811085,369200
2019-03-01,56.349998,56.5,55.419998,55.549999,54.122868,669400
2019-03-04,55.950001,56.43,53.91,54.48,53.080349,559100
2019-03-05,54.240002,55.5,53.5,53.669998,52.291161,428900
2019-03-06,53.450001,55.77,52.75,53.790001,52.408077,608000
2019-03-07,54.240002,54.240002,52.869999,53.610001,52.2327,442600
2019-03-08,53.029999,53.369999,51.93,52.009998,50.673805,370100
2019-03-11,52.009998,53.889999,52.009998,53.68,52.300915,309300
2019-03-12,53.919998,54.200001,53.290001,54.009998,52.622425,496700
2019-03-13,55.0,55.0,53.950001,53.959999,52.573715,356100
2019-03-14,54.759998,54.759998,53.830002,54.299999,52.904976,223000
2019-03-15,55.18,55.18,53.970001,54.119999,52.729599,392200
2019-03-18,54.439999,55.080002,54.360001,54.919998,53.509048,311300
2019-03-19,55.27,55.549999,53.900002,54.029999,52.641918,271000
2019-03-20,54.869999,54.869999,52.59,52.939999,51.57991,390100
2019-03-21,52.75,53.330002,51.490002,51.540001,50.215889,392800
2019-03-22,51.419998,51.860001,49.869999,50.16,48.871342,436500
2019-03-25,51.049999,51.189999,49.209999,49.849998,48.569302,401600
2019-03-26,51.049999,51.330002,50.220001,50.669998,49.368237,570800
2019-03-27,50.77,51.0,49.630001,50.75,49.446186,258300
2019-03-28,51.360001,51.970001,50.619999,51.82,50.488689,305900
2019-03-29,52.0,52.490002,51.880001,51.880001,50.547153,403000
2019-04-01,52.700001,54.0,52.360001,53.799999,52.417828,559700
2019-04-02,54.0,54.700001,52.959999,54.389999,52.992661,491300
2019-04-03,55.869999,55.869999,52.099998,52.700001,51.346092,774700
2019-04-04,53.470001,54.77,52.759998,53.650002,52.271679,479400
2019-04-05,53.509998,54.290001,53.0,53.75,52.369106,163600
2019-04-08,53.889999,54.25,52.900002,53.880001,52.49577,242100
2019-04-09,54.09,54.09,52.740002,53.380001,52.008617,275500
2019-04-10,53.099998,53.75,52.290001,53.0,51.638378,279600
2019-04-11,53.740002,53.740002,52.349998,53.0,51.638378,279500
2019-04-12,52.52,54.43,52.52,54.139999,52.749084,445800
2019-04-15,54.900002,54.900002,54.02,54.439999,53.041378,387600
2019-04-16,54.900002,55.599998,54.02,55.330002,53.90852,552800
2019-04-17,55.950001,56.5,53.849998,54.16,52.768578,807100
2019-04-18,54.810001,55.18,54.060001,54.880001,53.470078,467100
2019-04-22,53.77,55.43,53.77,54.849998,53.440849,355300
2019-04-23,55.0,55.25,54.380001,54.990002,53.577259,332900
2019-04-24,55.25,55.25,54.009998,54.240002,52.846523,319900
2019-04-25,53.82,54.869999,53.470001,54.59,53.187527,291400
2019-04-26,53.5,54.700001,53.5,54.18,52.788059,238900
2019-04-29,54.0,54.860001,53.990002,54.68,53.275211,262800
2019-04-30,54.27,54.459999,53.75,54.240002,52.846523,335900
2019-05-01,54.75,55.369999,54.380001,55.27,53.85006,435400
