Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,5.80819,5.948276,5.797414,5.9375,4.11465,1166589
2019-01-03,5.894397,5.894397,5.786638,5.829741,4.039974,846707
2019-01-04,6.002155,6.153017,5.991379,6.12069,4.241601,705651
2019-01-07,6.174569,6.260776,6.153017,6.206897,4.301341,716323
2019-01-08,6.228448,6.282328,6.206897,6.271552,4.346147,756042
2019-01-09,6.12069,6.239224,6.109914,6.196121,4.293874,3810461
2019-01-10,6.196121,6.293103,6.196121,6.25,4.331212,1247974
2019-01-11,6.271552,6.400862,6.271552,6.390086,4.428289,1201018
2019-01-14,6.390086,6.616379,6.37931,6.5625,4.547772,1316832
2019-01-15,6.390086,6.508621,6.336207,6.497845,4.502966,1378822
2019-01-16,6.5625,6.637931,6.540948,6.584052,4.562707,761888
2019-01-17,6.616379,6.831897,6.594828,6.756466,4.682189,1672442
2019-01-18,6.875,6.982759,6.864224,6.950431,4.816606,968182
2019-01-22,6.724138,6.821121,6.713362,6.788793,4.704591,873434
2019-01-23,6.831897,6.853448,6.788793,6.821121,4.726995,630112
2019-01-24,6.810345,6.907328,6.810345,6.896552,4.779267,448317
2019-01-25,6.950431,7.025862,6.950431,7.00431,4.853943,588909
2019-01-28,6.864224,6.950431,6.842672,6.918103,4.794202,614893
2019-01-29,6.907328,6.918103,6.778017,6.799569,4.712059,1133645
2019-01-30,6.918103,7.00431,6.875,6.939655,4.809137,640042
2019-01-31,6.907328,6.939655,6.864224,6.928879,4.80167,666490
2019-02-01,6.896552,6.971983,6.885776,6.928879,4.80167,715302
2019-02-04,6.907328,6.982759,6.896552,6.971983,4.83154,868051
2019-02-05,6.971983,7.025862,6.961207,6.993534,4.846475,526547
2019-02-06,7.05819,7.068966,7.015086,7.047414,4.883814,617306
2019-02-07,6.950431,6.971983,6.756466,6.767241,4.689656,2279632
2019-02-08,6.734914,6.767241,6.69181,6.756466,4.682189,661850
2019-02-11,6.616379,6.681034,6.605603,6.648707,4.607512,735254
2019-02-12,6.670259,6.778017,6.670259,6.756466,4.682189,436624
2019-02-13,6.810345,6.842672,6.767241,6.767241,4.689656,521907
2019-02-14,6.734914,6.788793,6.713362,6.767241,4.689656,670387
2019-02-15,6.896552,6.993534,6.864224,6.993534,4.846475,1147286
2019-02-19,7.176724,7.295259,7.165948,7.284483,5.048101,794275
2019-02-20,7.306034,7.359914,7.295259,7.327586,5.077971,1066922
2019-02-21,7.252155,7.273707,7.1875,7.241379,5.01823,966883
2019-02-22,7.306034,7.306034,7.219828,7.241379,5.01823,549098
2019-02-25,7.327586,7.392241,7.327586,7.359914,5.100374,493418
2019-02-26,7.446121,7.543103,7.435345,7.5,5.197453,916400
2019-02-27,7.62931,7.68319,7.618534,7.640086,5.294532,760403
2019-02-28,7.693966,7.747845,7.650862,7.661638,5.309467,730800
2019-03-01,7.661638,7.726293,7.543103,7.553879,5.234791,673450
2019-03-04,7.661638,7.704741,7.596983,7.607759,5.27213,681802
2019-03-05,7.446121,7.489224,7.37069,7.478448,5.182518,841603
2019-03-06,7.5,7.510776,7.467672,7.478448,5.182518,470589
