Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,67.800003,68.989998,67.75,68.919998,58.25639,556900
2019-01-03,68.989998,69.040001,68.349998,68.629997,58.01125,621900
2019-01-04,69.529999,70.349998,69.169998,70.32,59.439777,764900
2019-01-07,70.699997,70.82,69.959999,70.610001,59.684898,919300
2019-01-08,71.269997,71.379997,69.980003,70.599998,59.676449,694300
2019-01-09,70.949997,72.620003,70.949997,72.440002,61.23177,795800
2019-01-10,71.980003,73.220001,71.82,72.949997,61.662834,895000
2019-01-11,72.730003,72.900002,72.370003,72.790001,61.527603,449500
2019-01-14,72.5,73.18,72.43,72.879997,61.603676,442700
2019-01-15,72.970001,73.440002,72.68,73.32,61.975586,719600
2019-01-16,73.82,74.019997,73.529999,73.830002,62.406696,646100
2019-01-17,73.550003,74.440002,73.260002,74.18,62.70253,553100
2019-01-18,74.699997,74.839996,74.230003,74.32,62.820873,492600
2019-01-22,74.5,74.93,74.389999,74.910004,63.319599,2566000
2019-01-23,74.43,74.519997,73.660004,73.910004,62.474304,2045800
2019-01-24,73.68,74.220001,73.459999,74.080002,62.618015,1387900
2019-01-25,74.889999,74.970001,74.330002,74.889999,63.302677,1067200
2019-01-28,74.120003,75.0,74.120003,75.0,63.395672,574500
2019-01-29,75.0,75.330002,74.870003,75.209999,63.57317,1942800
2019-01-30,75.5,76.370003,75.32,76.080002,64.308563,638800
2019-01-31,75.760002,76.260002,75.760002,76.18,64.393082,1205800
2019-02-01,76.470001,76.919998,76.330002,76.540001,64.697388,1232200
2019-02-04,76.459999,76.82,76.370003,76.730003,64.857994,571800
2019-02-05,76.760002,77.099998,76.449997,77.099998,65.170746,696400
2019-02-06,76.879997,77.330002,76.620003,76.82,64.934052,810800
2019-02-07,76.5,76.620003,75.730003,76.290001,64.486069,1139700
2019-02-08,76.18,76.440002,75.489998,76.059998,64.291641,525900
2019-02-11,76.07,76.339996,75.309998,75.510002,63.826752,759100
2019-02-12,76.129997,76.230003,75.900002,76.089996,64.316994,771200
2019-02-13,76.199997,76.440002,76.040001,76.07,64.30011,442900
2019-02-14,75.720001,75.919998,75.199997,75.790001,64.063431,570400
2019-02-15,76.18,76.790001,76.129997,76.589996,64.739624,614700
2019-02-19,76.349998,77.110001,76.07,77.07,65.145393,714500
2019-02-20,77.080002,78.160004,77.080002,78.019997,65.94838,868400
2019-02-21,77.989998,78.040001,76.949997,77.300003,65.33979,1008400
2019-02-22,76.900002,77.400002,76.690002,77.389999,65.415863,826000
2019-02-25,77.900002,77.919998,77.470001,77.589996,65.584908,1173500
2019-02-26,77.440002,78.099998,77.440002,77.940002,65.880768,793300
2019-02-27,78.07,78.510002,77.82,78.470001,66.328773,915700
2019-02-28,78.169998,78.339996,77.889999,78.18,66.083649,1047300
2019-03-01,78.32,78.529999,77.75,77.809998,65.770889,963600
2019-03-04,77.830002,78.169998,77.309998,77.739998,65.711731,895000
2019-03-05,77.739998,77.889999,77.400002,77.75,65.720177,584500
